 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
776,2022,ABRIL,2022-04-04,LUNES,15:46:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,RINCON DE FRYLE,CALLE,FRAY BERNARDO DE SAHAGUN Y FRAY PEDRO DE GANTE,"25.798960333993595, -100.59759233630604",
3651,2022,DICIEMBRE,2022-12-17,SABADO,15:40:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,VILLAS DEL PONIENTE,AVENIDA,LINCOLN Y AVANTE,"25.77232233966988, -100.42378122628794",
1011,2022,ABRIL,2022-04-04,LUNES,21:16:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,PRIV. LAS VILLAS,AVENIDA,HEBERTO CASTILLO Y LAS VILLAS,"25.78699703386874, -100.58062113659095",
3369,2022,DICIEMBRE,2022-12-18,DOMINGO,20:45:00,ATROPELLO,EN TRAMITE,LLAMADA AL 911,COLONIA,PARAJE SAN JOSE,CALLE,VALLE DE HUEHUETOCA,"25.80485349049657, -100.43760949625393",
844,2022,ABRIL,2022-04-05,MARTES,11:16:00,LATERAL,INVESTIGACIONES,LLAMADA AL 911,COLONIA,FERRERA RESIDENCIAL,AVENIDA,CALZADA HUASTECAN Y FERRERA,"25.761135509641967, -100.47196604386806",
3370,2022,DICIEMBRE,2022-12-19,LUNES,13:35:00,ATROPELLO,FINIQUITADO,LLAMADA AL 911,COLONIA,LAS BUGAMBILIAS,CALLE,LIRIO Y LAUREL,"25.803295173931204, -100.61044022489246",
1053,2022,ABRIL,2022-04-05,MARTES,23:11:00,VOLCADURA,DAÑOS,LLAMADA AL 911,COLONIA,URBIVILLA,AVENIDA,LAS TORRES Y CAPELLANIAS,"25.782223181222268, -100.589799079244",
2993,2022,DICIEMBRE,2022-12-19,LUNES,23:31:00,DE CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,REAL DE CAPELLANIAS,AVENIDA,IBIZA Y CAPELLANIA,"25.786890676299194, -100.58952047688364",
511,2022,ABRIL,2022-04-06,MIERCOLES,08:00:00,DIVERSO,DAÑOS,LLAMADA AL 911,COLONIA,ALTAVILLA,AVENIDA,LINCOLN Y ROTONDA DE ALTA VILLA,"25.79139556551964, -100.5132820968278",
3577,2022,DICIEMBRE,2022-12-20,MARTES,04:07:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,LOS PARQUES,CALLE,MAGNESIO Y URANIO,"25.79320378208302, -100.46465759220077",
1192,2022,ABRIL,2022-04-06,MIERCOLES,09:42:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,HACIENDA DEL FRAILE,AVENIDA,HACIENDA DEL FRAILE,"25.77085303712156, -100.59156544176746",
3553,2022,DICIEMBRE,2022-12-21,MIERCOLES,17:31:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. INDUSTRIAL,"25.75490163186804, -100.53411229315444",
1141,2022,ABRIL,2022-04-06,MIERCOLES,17:50:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,PORTAL DE LINCOLN,AVENIDA,LINCOLN Y JOHIN F. KENEDY,"25.797298903541314, -100.5367808206144",
3751,2022,DICIEMBRE,2022-12-21,MIERCOLES,12:56:00,ATROPELLO,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,BRECHA,VIA MEXICO-MTY. ALTURA DE ESTACION ALCALI,"25.766204077873287, -100.5509460311185",
863,2022,ABRIL,2022-04-06,MIERCOLES,15:38:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,SAMSARA,AVENIDA,LINCOLN Y LIBRAMIENTO,"25.77840882459421, -100.44753861322532",
3184,2022,DICIEMBRE,2022-12-22,JUEVES,08:25:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,SIERRA REAL,AVENIDA,SIERRA REAL Y LAS TORRES,"25.779855151327546, -100.58781020567969",
925,2022,ABRIL,2022-04-07,JUEVES,10:39:00,DIVERSO,DAÑOS,LLAMADA AL 911,COLONIA,SAMSARA,AVENIDA,LINCOLN FRENTE A GUARDIA CIVIL,"25.778534611863282, -100.44752894112347",
3437,2022,DICIEMBRE,2022-12-22,JUEVES,07:46:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR.GARCIA FTE.A VITRO,"25.771046455891, -100.55907206167987",
1175,2022,ABRIL,2022-04-07,JUEVES,07:11:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,ARBOLEDAS,AVENIDA,SOR JUANA INES Y HEBERTO CASTILLO,"25.795918576427006, -100.58504341031878",
3463,2022,DICIEMBRE,2022-12-25,DOMINGO,18:38:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,PORTAL DE LINCOLN,AVENIDA,JOHN F. KENNEDY Y LINCOLN,"25.798952929921295, -100.5393945172728",
1204,2022,ABRIL,2022-04-07,JUEVES,13:21:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,SAMSARA,AVENIDA,LINCOLN FRENTE A GUARDIA CIVIL,"25.778508243282563, -100.44751918020872",
2574,2022,DICIEMBRE,2022-12-25,DOMINGO,18:26:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,MITRAS BICENTENARIO,AVENIDA,LINCOLN Y BICENTENARIO,"25.781427197924206, -100.45939607687816",
1039,2022,ABRIL,2022-04-08,VIERNES,,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,LOS PARQUES,AVENIDA,LINCOLN Y DEL ROBLE,"25.78507760269165, -100.47586610890019",
3186,2022,DICIEMBRE,2022-12-25,DOMINGO,09:17:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,PASEO DE LAS MINAS,AVENIDA,TITANIO Y CINC,"25.797766292945518, -100.57101205389947",
845,2022,ABRIL,2022-04-09,SABADO,12:38:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,EJIDO LA AVENTURA,AVENIDA,LINCOLN Y RETORNO EJIDO LA AVENTURA,"25.78940859617882, -100.49638483450535",
3678,2022,DICIEMBRE,2022-12-25,DOMINGO,21:46:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VISTA MONTAÑA,AVENIDA,HDA LOS FRAILES Y LOS OBISPOS,"25.767665287357598, -100.60242091281769",
1178,2022,ABRIL,2022-04-10,DOMINGO,11:31:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,CALLE,VALLE DE CARESO Y CALLE DE CARVAN,"25.794892778096067, -100.49209541495429",
3438,2022,DICIEMBRE,2022-12-26,LUNES,19:44:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,LOS PARQUES,AVENIDA,LINCOLN Y DEL ROBLE,"25.784902699586837, -100.47544597660475",
1177,2022,ABRIL,2022-04-10,DOMINGO,07:44:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,AVANCE POPULAR,AVENIDA,MARAVILLAS Y EMILIANO ZAPATA,"25.80677824559394, -100.61242610105433",
2798,2022,DICIEMBRE,2022-12-28,MIERCOLES,22:41:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,SOBREVILLA,CALLE,FRAY SERVANDO TERESA DE MIER Y FRAY PEDRO DE GANTE,"25.798501136713192, -100.5972595884553",
1142,2022,ABRIL,2022-04-10,DOMINGO,16:01:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,PRIV. LAS VILLAS,AVENIDA,HEBERTO CASTILLO Y PRIV. LAS VILLAS,"25.78698375079393, -100.58062763425862",
3729,2022,DICIEMBRE,2022-12-29,JUEVES,05:44:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,LINCOLN Y VALLE DE LINCOLN,"25.78907507681452, -100.4960560753012",
1252,2022,ABRIL,2022-04-12,MARTES,20:25:00,ESTRELLAMIENTO,INVESTIGACIONES,LLAMADA AL 911,COLONIA,VILLAS DEL PONIENTE,AVENIDA,LINCOLN Y AVANTE,"25.772298647691745, -100.42376483830839",
3241,2022,DICIEMBRE,2022-12-29,JUEVES,19:18:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,LOS PARQUES DIAMANTES,CALLE,FLOURITA Y DIAMNTE TIFFANY,"25.79237217098872, -100.4687424047155",
1113,2022,ABRIL,2022-04-12,MARTES,19:41:00,ALCANCE,CODE,LLAMADA AL 911,COLONIA,VILLA DE LOS NOGALES,AVENIDA,16 DE SEPT. Y GARDENIA,"25.795716452447138, -100.59596338089483",
3332,2022,DICIEMBRE,2022-12-29,JUEVES,14:30:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA Y AUTOPISTA,"25.738934298482956, -100.52474794601709",
1056,2022,ABRIL,2022-04-12,MARTES,21:06:00,CRUCERO,INVESTIGACIONES,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA FTE. A ALCALI,"25.76620395715269, -100.55107118795532",
3439,2022,DICIEMBRE,2022-12-30,VIERNES,16:43:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,VILLA DEL PONIENTE,AVENIDA,LINCOLN Y VILLA DEL PONIENTE,"25.77324373658407, -100.42560552699939",
865,2022,ABRIL,2022-04-12,MARTES,13:50:00,DIVERSO,EN TRAMITE,LLAMADA AL 911,COLONIA,ALTA VILLA,AVENIDA,LINCOLN ALTURA COL. ALTA VILLA,"25.792995845245038, -100.51947947100275",
3142,2022,DICIEMBRE,2022-12-30,VIERNES,20:22:00,ATROPELLO,EN TRAMITE,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HACIENDA DEL SOL HACIENDA SAN ANGEL,"25.78787036573104, -100.5664251781536",
847,2022,ABRIL,2022-04-13,MIERCOLES,09:16:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,PORTAL DE LINCOLN,AVENIDA,LINCOLN Y JOHN F KENNEDY,"25.797344978158552, -100.5368674551145",
3559,2023,ENERO,2023-01-01,DOMINGO,18:54:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. INDUSTRIAL,"25.73862132160107, -100.52694108573672",
927,2022,ABRIL,2022-04-13,MIERCOLES,09:49:00,SALIDA DE CAMINO,DAÑOS,LLAMADA AL 911,COLONIA,SAMSARA,AVENIDA,PROL.RUIZ CORTINES Y LA RESERVA,"25.774797280348018, -100.44152366922259",
3604,2023,ENERO,2023-01-01,DOMINGO,14:16:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,PASEO DE CAPELLANIAS,AVENIDA,ANILLO PERIFERICO Y MARAVILLAS,"25.799559212220537, -100.61212901978166",
732,2022,ABRIL,2022-04-14,JUEVES,07:50:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,MITRAS BICENTENARIO,AVENIDA,LINCOLN Y LIBRAMIENTO,"25.780326653680667, -100.45500661598449",
3244,2023,ENERO,2023-01-01,DOMINGO,14:02:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,AVEMIDA,LAS MITRAS Y SIERRA DEL FARILE,"25.781657656819846, -100.42472269707474",
1014,2022,ABRIL,2022-04-14,JUEVES,18:41:00,LATERAL,DAÑOS,LLAMADA AL 911,COLONIA,ESTACION DURAZNO,CARRETERA,CARR. A GARCIA Y LA HERMITA,"25.75247381692599, -100.53107000313624",
914,2023,ENERO,2023-01-03,MARTES,08:12:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,STA MARIA,AVENIDA,LINCOLN Y STA MARIA,"25.786919366566895, -100.4842275032622",
733,2022,ABRIL,2022-04-15,VIERNES,07:45:00,SALIDA DE CAMINO,DAÑOS,LLAMADA AL 911,COLONIA,ALTA VILLA,AVENIDA,LINCOLN Y ROTONDA NUEVA,"25.794411326492064, -100.52509601933215",
3387,2023,ENERO,2023-01-03,MARTES,07:05:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,S/D,S/D,CARR. A ICAMOLE Y LINCOLN,"25.82552251815956, -100.57400545140977",
867,2022,ABRIL,2022-04-15,VIERNES,18:27:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,PORTO CUMBRES,AVENIDA,RICHARD E. BIRD Y LAS MITRAS,"25.753130995860587, -100.46113082820273",
3441,2023,ENERO,2023-01-03,MARTES,18:30:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,MITRAS OINIENTE,AVENIDA,LINCOLN Y SIERRA MADRE,"25.77738160321016, -100.44174811605077",
1016,2022,ABRIL,2022-04-16,SABADO,19:10:00,ATROPELLO,CODE,LLAMADA AL 911,COLONIA,SIERRA REAL,AVENIDA,SIERRA MADRE DEL SUR Y SIERRA REAL,"25.782430026328544, -100.58665939958264",
3315,2023,ENERO,2023-01-06,VIERNES,20:27:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,SANTYA MARIA,AVENIDA,SANTA ROSA DE LIMA Y TERRESA DE CALCUTA,"25.777122041179044, -100.49627904784748",
1114,2022,ABRIL,2022-04-16,SABADO,19:30:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,MIRADOR DE GARCIA,AVENIDA,SOR JUANA Y HEBERTO CASTILLO,"25.79624492803378, -100.58485187084611",
3289,2023,ENERO,2023-01-06,VIERNES,09:10:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,LINCOLN Y REAL DE MINAS,"25.790711531371162, -100.48939086196225",
1072,2022,ABRIL,2022-04-17,DOMINGO,22:54:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,CALLE,HDA.SANTA RITA Y HDA.CASA GRANDE,"25.78737589180588, -100.57375005561478",
3529,2023,ENERO,2023-01-07,SABADO,11:53:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,VILLAS DEL PONIENTE,AVENIDA,LINCOLN Y VILLA ALTA,"25.77403877723458, -100.42573380067152",
1229,2022,ABRIL,2022-04-18,LUNES,10:40:00,SALIDA DE CAMINO,DAÑOS,LLAMADA AL 911,COLONIA,PARQUE IND. MITRAS,AVENIDA,HUMBERTO LOBO Y LIBRAMIENTO,"25.784643125987586, -100.4372417302516",
3044,2023,ENERO,2023-01-07,SABADO,22:37:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,MONTE NOVA RESIDENCIAL,AVENIDA,MONTE DEXI Y MONTE LOGAN,"25.770627220599035, -100.43693356944739",
848,2022,ABRIL,2022-04-18,LUNES,09:13:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN SEC. MINAS,CALLE,CORDILLERA Y VARSOVIA,"25.80628052535995, -100.48103585931308",
3733,2023,ENERO,2023-01-08,DOMINGO,05:30:00,ATROPELLO,EN TRAMITE,LLAMADA AL 911,COLONIA,LAS ARBOLEDAS,BOULEVARD,HEBERTO CASTILLO Y SIERRA REAL,"25.788052109084735, -100.58124554394912",
1207,2022,ABRIL,2022-04-18,LUNES,11:42:00,DIVERSO,DAÑOS,LLAMADA AL 911,COLONIA,SAN MARTIN,AVENIDA,RET.LIBRAMIENTO Y LAS PALMAS,"25.79666531979497, -100.42222160704206",
3606,2023,ENERO,2023-01-08,DOMINGO,18:00:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,PRIV. LAS VILLAS,AVENIDA,HEBERTO CASTILLO Y LAS VILLAS,"25.786929027145113, -100.58040584280593",
1377,2022,ABRIL,2022-04-18,LUNES,17:01:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,JARDIN DE LAS LOMAS,AVENIDA,RUIZ CORTINEZ Y LA RESERVA,"25.77476072934383, -100.4412417875067",
3245,2023,ENERO,2023-01-10,MARTES,09:39:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,ALTAVILLA,AVENIDA,LINCOLN Y ALTAVILLA,"25.792054152705866, -100.5178741546176",
1451,2022,ABRIL,2022-04-19,MARTES,18:28:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HDA.CASA GRANDE Y CARR. A GARCIA,"25.78511366939988, -100.57985322392003",
3629,2023,ENERO,2023-01-10,MARTES,20:40:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,MINAS,AVENIDA,TITIANIO Y POLONIO,"25.79830293593323, -100.57282041686216",
192,2022,ABRIL,2022-04-19,MARTES,22:31:00,DIVERSO,FINIQUITADO,LLAMADA AL 911,COLONIA,LOS PARQUES DIAMANTE,AVENIDA,LOS PARQUES Y DIAMANTE TIFANY,"25.790029623444248, -100.4682995310266",
3045,2023,ENERO,2023-01-12,JUEVES,22:29:00,DIVERSO,FINIQUITADO,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARRETERA A GARCIA Y COLOSIO,"25.75488317935509, -100.53425859750331",
434,2022,ABRIL,2022-04-20,MIERCOLES,19:35:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,REAL DE CAPELLANIA,AVENIDA,CORDOVA Y LAS TORRES,"25.785584558862457, -100.59409963112249",
2773,2023,ENERO,2023-01-12,JUEVES,22:10:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,S/D,AVENIDA,COLOSIO Y LIBRAMIENTO,"25.74195541707229, -100.51503204588504",
1158,2022,ABRIL,2022-04-21,JUEVES,19:55:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,GUERRERO Y HEBERTO CASTILLO,"25.801858593490273, -100.5866309019232",
3466,2023,ENERO,2023-01-12,JUEVES,16:24:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA Y VILLAS DE ALCALI,"25.765684536293, -100.55017844501381",
850,2022,ABRIL,2022-04-21,JUEVES,19:46:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE SAN BLAS,CALLE,LOUIS PASTEUR Y DR.JOSEPH LISTER,"25.804761701083226, -100.5638614709164",
3630,2023,ENERO,2023-01-12,JUEVES,15:55:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,CALLE,HACIENDA CASA GRANDE Y HACIENDA SANTA SOFIA,"25.78775136106136, -100.57272006316899",
1278,2022,ABRIL,2022-04-21,JUEVES,19:57:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,LA HACIENDA Y LA ENCOMIENDA,"25.79737165856365, -100.46471361123004",
3388,2023,ENERO,2023-01-12,JUEVES,16:23:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,LAS ARBOLEDAS,AVENIDA,SOR JUAN INES Y HEBERTO CASTILLO,"25.796156220095824, -100.58479083778526",
1427,2022,ABRIL,2022-04-22,VIERNES,,ESTRELLAMIENTO,CODA-DAÑOS,LLAMADA AL 911,COLONIA,LAS LOMAS,AVENIDA,JARDIN DE LAS LIMAS Y DEL REAL,"25.768048844458352, -100.43297313558656",
3655,2023,ENERO,2023-01-14,SABADO,20:50:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,CALLE,MONASTERIO Y TOLEDO,"25.789118128760986, -100.42165231035567",
1452,2022,ABRIL,2022-04-23,SABADO,07:05:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA FTE. A VITRO,"25.771016861899554, -100.5589726634737",
3373,2023,ENERO,2023-01-14,SABADO,05:42:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,SAMSARA RESIDENCIAL,AVENIDA,RUIZ CORTINES Y SAMSARA,"25.775520715860136, -100.44825464310233",
1255,2022,ABRIL,2022-04-23,SABADO,13:36:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,PUNTA ALTA,AVENIDA,LINCOLN Y LA ROTONDA,"25.794389939451378, -100.52503112414658",
3560,2023,ENERO,2023-01-15,DOMINGO,12:39:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,MIRADOR,AVENIDA,HEBERTO CASTILLO Y SOR JUANA INES,"25.796242854724095, -100.58646981934801",
1280,2022,ABRIL,2022-04-23,SABADO,18:59:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,PRIVALIA CUMBRES,AVENIDA,CALZADA LAS CUMBRES Y TALIA,"25.765490340711757, -100.46496916369644",
3247,2023,ENERO,2023-01-15,DOMINGO,05:46:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,AMPLIACION NOGALES,S/D,CEREZO Y TREBOL,"25.804592208697198, -100.60332107131825",
1120,2022,ABRIL,2022-04-23,SABADO,17:01:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HEBERTO CASTILLO Y LAS HACIENDAS,"25.782073670604742, -100.5770374147439",
3389,2023,ENERO,2023-01-15,DOMINGO,18:53:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,PRIV. LAS VILLAS,AVENIDA,HEBERTO CASTILLO Y LAS VILLAS,"25.78701437787554, -100.58057418295358",
1091,2022,ABRIL,2022-04-23,SABADO,22:01:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,CONQUISTAS Y IMPERIAL,"25.79927946158189, -100.45976073831032",
2775,2023,ENERO,2023-01-15,DOMINGO,17:45:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,LAS ARBOLEDAS,AVENIDA,HEBERTO CASTILLO Y MEZQUITE,"25.79142810398976, -100.58282442450847",
1378,2022,ABRIL,2022-04-23,SABADO,08:45:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,MISION SAN JUAN,AVENIDA,MISION ARCOS Y MSION SAN JUAN,"25.78252303859565, -100.46333525783939",
3486,2023,ENERO,2023-01-16,LUNES,09:48:00,SALIDA DE CAMINO,EN TRAMITE,LLAMADA AL 911,COLONIA,SAMSARA,AVENIDA,SAMSARA Y LA RESERVA,"25.772200339715017, -100.4426878633373",
1074,2022,ABRIL,2022-04-24,DOMINGO,09:45:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HACIENDA DEL SOL Y RIO VERDE,"25.783513302435455, -100.57468745730449",
3467,2023,ENERO,2023-01-16,LUNES,19:35:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,AVENIDA,CARR. A GARCIA Y ESTACION DURAZO,"25.741128844693428, -100.5255931834884",
1379,2022,ABRIL,2022-04-24,DOMINGO,12:11:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,VILLAS DEL PONIENTE,AVENIDA,LINCOLN Y AVANTE,"25.772283609316133, -100.42378947329954",
3802,2023,ENERO,2023-01-17,MARTES,01:58:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,BICENTENARIO,AVENIDA,LINCOLN,"25.780658162414625, -100.45723500188622",
1093,2022,ABRIL,2022-04-24,DOMINGO,22:05:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,COLOSIO Y CARR. A GARCIA,"25.745229300769296, -100.52727332318122",
3190,2023,ENERO,2023-01-18,MIERCOLES,08:28:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HACIENDA DEL SOL Y LAS HACIENDAS,"25.781791351977567, -100.57619112729948",
1094,2022,ABRIL,2022-04-24,DOMINGO,23:31:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,CAMINO A SAN JOSE Y COBALTO,"25.790970750569677, -100.48686690631075",
3098,2023,ENERO,2023-01-18,MIERCOLES,16:20:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,PRIV. LAS VILLAS,BOULEVARD,HEBERTO CASTILLO,"25.788560477630924, -100.58135272040273",
1159,2022,ABRIL,2022-04-24,DOMINGO,14:46:00,DIVERSO,DAÑOS,LLAMADA AL 911,COLONIA,CUMBRES DEL SOL,AVENIDA,LINCOLN Y CUMBRES DEL SOL,"25.77124764746345, -100.42216265568265",
3292,2023,ENERO,2023-01-20,VIERNES,13;50,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,LAS ARBOLEDAS,AVENIDA,ROBLES Y MEZQUITE,"25.79004538542043, -100.58641829659214",
1184,2022,ABRIL,2022-04-25,LUNES,15:20:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,VILLAS DEL PONIENTE,AVENIDA,VILLAS DEL PONIENTE,"25.774679011456463, -100.4248996698291",
2096,2023,ENERO,2023-01-21,SABADO,22:11:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,HEROES DE CAPELLANIA,CALLE,SIERRA MORENA,"25.79587811563083, -100.55747006555495",
734,2022,ABRIL,2022-04-25,LUNES,19:48:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,LOMAS DEL BOSQUE,AVENIDA,BOSQUE DE LAS LOMAS Y CUMBRES MADEIRA,"25.76208135639597, -100.43433052944079",
3878,2023,ENERO,2023-01-22,DOMINGO,15:33:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,CERCA DE SAN BLAS,AVENIDA,LINCOLN Y DEL HOSPITAL,"25.80805031741256, -100.56649618155998",
1401,2022,ABRIL,2022-04-26,MARTES,12:42:00,DIVERSO,FINIQUITADO,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,LOS ARCOS Y VALLES DE LINCOLN,"25.796998093719075, -100.46509703726743",
3100,2023,ENERO,2023-01-24,MARTES,07:20:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARRETERA A GARCIA Y COLOSIO,"25.74523205447433, -100.52725566580813",
1161,2022,ABRIL,2022-04-27,MIERCOLES,19:39:00,ATROPELLO,CODE,LLAMADA AL 911,COLONIA,HEROES DE CAPELLANIAS,AVENIDA,LEONES Y LAGO GINEBRA,"25.793436128280522, -100.5563736697464",
3318,2023,ENERO,2023-01-24,MARTES,17:55:00,DIVERSO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE  DE LINCOLN,CALLE,CALLE  MADRID  Y CALLE  LONDRES,"25.8031592294072, -100.48798139538246",
878,2022,ABRIL,2022-04-28,JUEVES,00:50:00,ESTRELLAMIENTO,DAÑOS,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,CALLE,HACIENDA SAN MARCELO Y HACIENDSA SAN PABLO,"25.785047053131226, -100.57180942320825",
