FOLIO ,AÑO,MES,FECHA,DIA ,HORA ,TIPO DE ACCIDENTE ,RESOLUCION,ORIGEN REPORTE,TIPO ASENTAMIENTO,NOMBRE ASENTAMIENTO,TIPO VIALIDAD,NOMBRE VIALIDAD ,GEORREFERENCIA
18474,2021,ABRIL,2021-04-06,MARTES,14:07:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ROMULO G Y LAS TORRES,"25.723968, -100.222783"
16744,2021,ENERO,2021-01-12,MARTES,20:43:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR  Y NOGALAR SUR,"25.730399, -100.303178"
20371,2021,ABRIL,2021-04-06,MARTES,20:38:00,LATERAL,FINIQUITADO,911,COLONIA,PRIVAL DE ANAHUAC,AVENIDA,REP MEXICANA Y JUAN PABLO II,"25.735533, -100.286797"
16743,2021,ENERO,2021-01-12,MARTES,16:35:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,LAS NUEVAS PUENTES,CALLE,MONTE KLIMANJARO Y SAN BLAS,"25.748243, -100.261001"
20224,2021,ABRIL,2021-04-06,MARTES,00:55:00,ESTRELLAMIENTO,FINIQUITADO,911,COLONIA,BLAS CHUMACERO,CALLE,PINTORES Y BARRENDEROS,"25.71462, -100.226932"
18154,2021,ENERO,2021-01-12,MARTES,16:10:00,ALCANCE,FINIQUITADO,RUTINA,FRACCIONAMIENTO,DEL LAGO,AVENIDA,LATERAL MIGUEL ALEMAN Y  CALLE SIN NOMBRE,"25.72448, -100.214115"
20385,2021,ABRIL,2021-04-06,MARTES,09:55:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR Y DIEGO DIAZ,"25.715636, -100.283725"
17440,2021,ENERO,2021-01-12,MARTES,10:20:00,LATERAL,PERITAJES,RUTINA,COLONIA,FUTURO NOGALAR,CALLE,BORNEO E ISLA DEL SUR,"25.717832, -100.279737"
19587,2021,ABRIL,2021-04-06,MARTES,11:53:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ Y SANTA ROSA,"25.739607, -100.239361"
18130,2021,ENERO,2021-01-13,MIÉRCOLES,16:44:00,ATROPELLO CON HUIDA,A.M.P.,RUTINA,COLONIA,HEROES DE MEXICO,CALLE,VICENTE SUAREZ Y GUSTAVO DIAZ ORDAZ,"25.762051, -100.267933"
19871,2021,ABRIL,2021-04-06,MARTES,15:33:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,VALLE LAGRANGE,AVENIDA,LOPEZ MATEOS Y EMILIA  LAGRANGE,"25.721682, -100.262533"
16675,2021,ENERO,2021-01-13,MIÉRCOLES,15:10:00,ALCANCE,FINIQUITADO,911,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,UNIVERSIDAD Y SENDERO RETORNO,"25.767392, -100.292059"
20703,2021,ABRIL,2021-04-06,MARTES,22:40:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,JUVENTUD Y REP MEX,"25.729749, -100.288841"
18576,2021,ENERO,2021-01-13,MIÉRCOLES,19:35:00,ATROPELLO,A.M.P.,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y SANTIAGO TAPIA,"25.759558, -100.295447"
20338,2021,ABRIL,2021-04-06,MARTES,18:59:00,LATERAL,FINIQUITADO,C4,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y FRAY LUIS DE LEON,"25.730775, -100.309218"
18156,2021,ENERO,2021-01-13,MIÉRCOLES,15:55:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HDA LOS ANGELES,AVENIDA,ROMULO GARZA Y LAS TORRES,"25.723968, -100.222783"
19738,2021,ABRIL,2021-04-07,MIÉRCOLES,18:49:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,PEÑA GUERRA,AVENIDA,ROMULO GARZA Y PEÑA GUERRA,"25.713695, -100.256728"
17048,2021,ENERO,2021-01-13,MIÉRCOLES,12:24:00,ESTRELLAMIENTO LATERAL  C/PROYECCION,PERITAJES,911,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO G Y LIBERTAD DE EXPRESION,"25.712351, -100.261692"
20552,2021,ABRIL,2021-04-07,MIÉRCOLES,18:40:00,LATERAL/ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO G Y JUAN MONTEMAYOR,"25.718994, -100.242536"
17441,2021,ENERO,2021-01-13,MIÉRCOLES,09:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y REP MEXICANA,"25.721794, -100.292232"
15832,2021,ABRIL,2021-04-07,MIÉRCOLES,16:50:00,ALCANCE,FINIQUITADO,911,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ROMULO G,"25.72448, -100.214115"
16189,2021,ENERO,2021-01-13,MIÉRCOLES,16:13:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VILLAS DE SAN MIGUEL LA TALAVERAN,AVENIDA,MIGUEL ALEMAN Y DEL ALTILLO,"25.718027, -100.217436"
19558,2021,ABRIL,2021-04-07,MIÉRCOLES,13:04:00,SALIDA DEL CAMINO/ESTRELLAMIENTO,PERITAJES,911,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y BLVD TALAVERNA,"25.712477, -100.220522"
18502,2021,ENERO,2021-01-13,MIÉRCOLES,14:16:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,VILLA UNIVERSIDAD,AVENIDA,MANUEL L. BARRAGAN Y  UANL,"25.747033, -100.310581"
20269,2021,ABRIL,2021-04-07,MIÉRCOLES,17:40:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ACAPULCO,"25.72448, -100.214115"
18157,2021,ENERO,2021-01-13,MIÉRCOLES,19:30:00,ESTRELLAMIENTO,FINIQUITADO,911,COLONIA,MIGUEL ALEMAN,AVENIDA,LAS TORRES Y CALLE 11,"25.71861, -100.220808"
14465,2021,ABRIL,2021-04-07,MIÉRCOLES,21:20:00,VOLCADURA/18,PERITAJES,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y SANTA ROSA,"25.739607, -100.239361"
17249,2021,ENERO,2021-01-13,MIÉRCOLES,07:10:00,ALCANCE,FINIQUITADO,911,COLONIA,PARQUE STIVA,AVENIDA,BARRAGAN Y LERDO DE TEJADA,"25.759318, -100.306114"
20480,2021,ABRIL,2021-04-07,MIÉRCOLES,14:30:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,PARQUE ANAHUAC,AVENIDA,JUVENTUD Y PARQUE LOS LAURELES,"25.736231, -100.297001"
17096,2021,ENERO,2021-01-13,MIÉRCOLES,07:12:00,ALCANCE CON PROYECION,FINIQUITADO,RUTINA,COLONIA,ESTACION RAMON TREVIÑO,AVENIDA,BARRAGAN Y JUAN PABLO II,"25.752522, -100.30872"
20751,2021,ABRIL,2021-04-07,MIÉRCOLES,15:05:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,SAN BARTOLO,AVENIDA,ARTURO B  JUAREZ,"25.756225, -100.286199"
17569,2021,ENERO,2021-01-13,MIÉRCOLES,19:50:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y PARQUE ANAHUAC,"25.73626, -100.3038"
20766,2021,ABRIL,2021-04-08,JUEVES,18:31:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,TAPIA Y TERAN,"25.761074, -100.289936"
18426,2021,ENERO,2021-01-13,MIÉRCOLES,13:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO GARZA Y ROBERTO G. SADA,"25.7124, -100.2612"
19588,2021,ABRIL,2021-04-08,JUEVES,08:17:00,LATERAL,FINIQUITADO,911,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ROMULO GZA Y LAS FLORES,"25.719409, -100.236062"
17568,2021,ENERO,2021-01-13,MIÉRCOLES,15:43:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LOMAS DEL ROBLE,AVENIDA,ALMAZAN Y GABILONDO SOLIER,"25.737574, -100.320656"
20271,2021,ABRIL,2021-04-08,JUEVES,17:10:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ROMULO G Y MIGUEL ALEMAN,"25.72448, -100.214115"
17716,2021,ENERO,2021-01-14,JUEVES,17:35:00,LATERAL,FINIQUITADO,C4,COLONIA,LAS PUENTES,AVENIDA,SANTO DOMINGO Y LAS PUENTES,"25.753183, -100.269314"
20270,2021,ABRIL,2021-04-08,JUEVES,15:30:00,ATROPELLO,FINIQUITADO,RUTINA,COLONIA,CORRAL DE PIEDRA,AVENIDA,ROMULO G Y JUAN PABLO II,"25.710516, -100.264117"
18529,2021,ENERO,2021-01-14,JUEVES,15:18:00,ESTRELLAMIENTO Y PROYECC MUTIPLE,A.M.P.,C4,INFONAVIT,FIDEL VELAZQUEZ,AVENIDA,ROMULO GARZA Y ROBERTO G. SADA,"25.7124, -100.2612"
19697,2021,ABRIL,2021-04-08,JUEVES,13:00:00,LATERAL,FINIQUITADO,911,COLONIA,FUTURO NOGALAR,AVENIDA,DIEGO DIAZ E ISLAS DEL SUR,"25.720294, -100.280881"
18281,2021,ENERO,2021-01-14,JUEVES,19:05:00,LATERAL CON ALCANCE,FINIQUITADO,RUTINA,COLONIA,LAGRANGE,AVENIDA,LOPEZ MATEOS Y ROBERTO G. SADA,"25.718868, -100.266343"
19995,2021,ABRIL,2021-04-08,JUEVES,00:46:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ACAPULCO,"25.72448, -100.214115"
18158,2021,ENERO,2021-01-14,JUEVES,18:30:00,CRUCERO,FINIQUITADO,911,COLONIA,MIGUEL ALEMAN,AVENIDA,LATERAL ROMULO GARZA Y CALLE SIN NOMBRE,"25.720918, -100.216031"
20184,2021,ABRIL,2021-04-08,JUEVES,08:35:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ACAPULCO,"25.72448, -100.214115"
17097,2021,ENERO,2021-01-15,VIERNES,08:43:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,UNIVERSIDAD Y CASA BELLA,"25.763937, -100.294099"
17621,2021,ABRIL,2021-04-08,JUEVES,10:09:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,DEPORTIVO LAGRANGE,AVENIDA,LOPEZ MATEOS Y EMILIA LA GRANGE,"25.721682, -100.262533"
18577,2021,ENERO,2021-01-15,VIERNES,16:25:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,AVENIDA,UNIVERSIDAD Y 18 DE DICIEMBRE,"25.741788, -100.30195"
19875,2021,ABRIL,2021-04-08,JUEVES,14:44:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RINCON DE ORIENTE,AVENIDA,LOPEZ MATEOS Y CONDUCTORES,"25.72906, -100.25377"
18160,2021,ENERO,2021-01-15,VIERNES,19:30:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HACIENDA LAS FUENTES,AVENIDA,MIGUELA ALEMAN SUR NTE  Y CASA BCA,"25.733186, -100.209479"
19120,2021,ABRIL,2021-04-08,JUEVES,08:57:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,JARDINES DE ANAHUAC,AVENIDA,DIEGO DIAZ DE BERLANGA Y CALLE 24,"25.727071, -100.276595"
18069,2021,ENERO,2021-01-15,VIERNES,13:57:00,ALCANCE CON PROYECION,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,MANUEL L. BARRAGAN Y FRAY  BARTOLOME,"25.742423, -100.312169"
19946,2021,ABRIL,2021-04-08,JUEVES,18:57:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CHAPULTEPEC,CALLE,CENTRAL Y TEXCOCO,"25.740988, -100.301026"
17903,2021,ENERO,2021-01-15,VIERNES,06:59:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,RINCON DE ORIENTE,AVENIDA,LOPEZ MATEOS  Y CONDUCTORES,"25.72906, -100.25377"
20297,2021,ABRIL,2021-04-08,JUEVES,16:04:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,PERIFERICO NORTE,CALLE,CATALUÑA Y JUAREZ,"25.753016, -100.299368"
17114,2021,ENERO,2021-01-15,VIERNES,12:16:00,LATERAL,FINIQUITADO,911,COLONIA,ANDALUCIA,CALLE,GRANADA Y ROMULO GARZA,"25.719314, -100.242123"
20374,2021,ABRIL,2021-04-08,JUEVES,15:28:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,ARTURO B DE LA GARZA  Y ZONA NTE,"25.763983, -100.288764"
18503,2021,ENERO,2021-01-15,VIERNES,15:05:00,CRUCERO,PERITAJES,RUTINA,COLONIA,ANAHUAC,CALLE,GARCILASO DE L AVEGA Y LEOPOLO LUGONES,"25.738071, -100.304325"
19710,2021,ABRIL,2021-04-08,JUEVES,17:33:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ANGELES Y ANT CAM APODACA,"25.708412, -100.27255"
17736,2021,ENERO,2021-01-15,VIERNES,16:48:00,ESTRELLAMIENTO  CON HIUDA,PERITAJES,C4,COLONIA,PRADOS DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y SABIDURIA,"25.733975, -100.270777"
19591,2021,ABRIL,2021-04-09,VIERNES,11:58:00,DIVERSO,FINIQUITADO,RUTINA,COLONIA,LOS REALES,CALLE,VILLA DE GUADALUPE Y BORBONICA,"25.719975, -100.238679"
18037,2021,ENERO,2021-01-15,VIERNES,07:21:00,ESTRELLAMIENTO/PROYECCION/VOLCADURA,PERITAJES,911,RESIDENCIAL,RESIDENCIAL PERIFERICO,AVENIDA,MANUEL L BARRAGAN Y JUAN PABLO II,"25.752522, -100.30872"
20059,2021,ABRIL,2021-04-09,VIERNES,08:52:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LAS MISIONES,AVENIDA,SENDERO Y MANUEL L. BARRAGAN,"25.765865, -100.305457"
18579,2021,ENERO,2021-01-16,SÁBADO,15:40:00,ESTRELLAMIENTO CON HUIDA,PERITAJES,C4,COLONIA,EL ROBLE,AVENIDA,UNIVERSIDAD Y BARTOLOME,"25.746297, -100.300455"
20273,2021,ABRIL,2021-04-09,VIERNES,16:40:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LAS PUENTES,AVENIDA,SANTO DOMINGO Y PTES,"25.753183, -100.269314"
13601,2021,ENERO,2021-01-16,SÁBADO,18:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ROMULO GZA Y MIGUEL ALEMAN,"25.72448, -100.214115"
20458,2021,ABRIL,2021-04-09,VIERNES,16:40:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LAS PUENTES,AVENIDA,SAN NICOLAS Y J TREVIÑO,"25.747353, -100.287562"
17832,2021,ENERO,2021-01-16,SÁBADO,11:00:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,SAN BENITO DEL LAGO,AVENIDA,ROMULO G Y TORRES,"25.723968, -100.222783"
19615,2021,ABRIL,2021-04-09,VIERNES,21:25:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,SAN BENITO DEL LAGO,AVENIDA,ROMULO GZA Y NICOLAS BRAVO,"25.723767, -100.223499"
18429,2021,ENERO,2021-01-16,SÁBADO,12:34:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ROMULO G Y FLORES,"25.719409, -100.236062"
19490,2021,ABRIL,2021-04-09,VIERNES,21:56:00,ALCANCE,FINIQUITADO,C4,COLONIA,CONST DE QUERETARO,AVENIDA,ROBERTO G SADA JOSE MARIA RDZ,"25.715349, -100.263494"
17961,2021,ENERO,2021-01-16,SÁBADO,08:45:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,PASEO SAN NICOLAS,CALLE,PASCACIO LUIS DE LETONA Y DIEGO DIAZ,"25.746214, -100.259922"
20481,2021,ABRIL,2021-04-09,VIERNES,15:30:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,REPUBLICA MEXICANA Y JUAN PABLO II,"25.735581, -100.286817"
17718,2021,ENERO,2021-01-16,SÁBADO,14:12:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y MUNICH,"25.728658, -100.301883"
19674,2021,ABRIL,2021-04-09,VIERNES,18:55:00,CRUCERO,FINIQUITADO,911,COLONIA,LAS PUENTES,AVENIDA,MAGUEYES Y SIERRA DE LOS CARIBES,"25.745459, -100.263568"
17574,2021,ENERO,2021-01-16,SÁBADO,21:26:00,REVERSA,FINIQUITADO,C4,COLONIA,CABECERA MUNICIPAL,CALLE,NARANJO Y NICOLAS BRAVO,"25.755455, -100.295454"
20778,2021,ABRIL,2021-04-09,VIERNES,15:00:00,CRUCERO,FINIQUITADO,911,COLONIA,CABECERA MUNICIPAL,CALLE,HIDALGO Y COLON,"25.752277, -100.288986"
18161,2021,ENERO,2021-01-16,SÁBADO,14:54:00,ALCANCE CON PROYECCION MUTIPLE,FINIQUITADO,RUTINA,COLONIA,TALAVERNA C.R.O.C.,AVENIDA,M ALEMAN Y ARROLLO LA TALAVERNA SUR NTE,"25.712373, -100.220644"
20342,2021,ABRIL,2021-04-09,VIERNES,17:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y FRAY LUIS DE LEON,"25.730775, -100.309218"
17871,2021,ENERO,2021-01-16,SÁBADO,12:10:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CARMEN ROMANO,AVENIDA,JUAN PABLO II Y DIEGO DIAZ,"25.725382, -100.277801"
19711,2021,ABRIL,2021-04-09,VIERNES,16:45:00,ALCANCE,FINIQUITADO,911,COLONIA,LA FE,AVENIDA,ACAPULCO Y PUERTO TUXPAN,"25.723257, -100.209352"
17099,2021,ENERO,2021-01-16,SÁBADO,13:16:00,ESTRELLAMIENTO,A.M.P.,911,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.730775, -100.309218"
20780,2021,ABRIL,2021-04-09,VIERNES,20:40:00,LATERAL,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,BARRAGAN Y QUINTA,"25.738617, -100.313887"
18580,2021,ENERO,2021-01-16,SÁBADO,16:10:00,ALCANCE CON PROYECION,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.730775, -100.309218"
20802,2021,ABRIL,2021-04-09,VIERNES,16:45:00,ESTRELLAMIENTO REVERSA,FINIQUITADO,911,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,BARRAGAN Y DECIMA SEPTIMA,"25.746628, -100.310962"
17823,2021,ENERO,2021-01-16,SÁBADO,22:45:00,LATERAL/DOBLE ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y BARRAGAN,"25.729245, -100.316883"
14466,2021,ABRIL,2021-04-09,VIERNES,20:16:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,1AV Y STA ROSA,"25.740713, -100.239141"
18162,2021,ENERO,2021-01-16,SÁBADO,18:13:00,ALCANCE CON PROYECION,FINIQUITADO,911,COLONIA,HDA LOS MORALES,CALLE,EBANO Y ROMULO GARZA,"25.71723, -100.247121"
24460,2021,ABRIL,2021-04-10,SÁBADO,18:02:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,UNIVERSIDAD Y ZONA NORTE,"25.762644, -100.294324"
18477,2021,ENERO,2021-01-16,SÁBADO,00:02:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,PEÑA GUERRA,AVENIDA,ANT CAM APODACA YCONDUCTORES,"25.713142, -100.258456"
20482,2021,ABRIL,2021-04-10,SÁBADO,16:25:00,ALCANCE,FINIQUITADO,C4,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,UNIVERSIDAD Y PEDRO DE ALBA,"25.723591, -100.308605"
18530,2021,ENERO,2021-01-16,SÁBADO,17:44:00,CRUCERO,FINIQUITADO,C4,COLONIA,BLAS CHUMACERO,AVENIDA,ALBAÑILES Y PLOMEROS,"25.714005, -100.225228"
20681,2021,ABRIL,2021-04-10,SÁBADO,11:44:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LAS PUENTES,AVENIDA,STO DOMINGO Y  BERLIN,"25.753457, -100.270916"
16243,2021,ENERO,2021-01-16,SÁBADO,15:10:00,FRONTAL,FINIQUITADO,911,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,2A AV Y GALENA,"25.743162, -100.24329"
20556,2021,ABRIL,2021-04-10,SÁBADO,20:41:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANDALUCIA,AVENIDA,ROMULO GARZA Y JUAN MONTEMAYOR,"25.718994, -100.242536"
16746,2021,ENERO,2021-01-17,DOMINGO,15:10:00,DOBLE ESTRALLEMIENTO REVERSA,FINIQUITADO,911,COLONIA,FRANCISCO VILLA,CALLE,MONTES BOHEMIA Y SIERRA  DE RONDA,"25.749217, -100.274368"
20388,2021,ABRIL,2021-04-10,SÁBADO,06:58:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y NOGALAR SUR,"25.730399, -100.303178"
16679,2021,ENERO,2021-01-17,DOMINGO,19:50:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VALLE DE LAS FLORES,AVENIDA,CRISTINA LARRALDE Y SANTO DOMINGO,"25.746995, -100.287484"
19712,2021,ABRIL,2021-04-10,SÁBADO,19:40:00,LATERAL,FINIQUITADO,C4,COLONIA,EL REFUGIO,AVENIDA,MONTES BERNESES Y BUDAPEST,"25.758306, -100.264856"
18133,2021,ENERO,2021-01-17,DOMINGO,14:20:00,LATERAL,PERITAJES,911,COLONIA,CABECERA MUNICIPAL,AVENIDA,ARTURO B  DE LA GARZA Y  AQUILES SERDAN,"25.763037, -100.288393"
20829,2021,ABRIL,2021-04-10,SÁBADO,18:17:00,ESTRELLAMIENTO,FINIQUITADO,911,COLONIA,VALLE SANTO DOMINGO,CALLE,LUIS ARROYO Y RAMON GARCES,"25.746743, -100.255092"
17738,2021,ENERO,2021-01-18,LUNES,06:15:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,LAGOS DE CHAPULTEC,CALLE,XICOTENCAL # 1231  Y  POSTAL,"25.729047, -100.267176"
14567,2021,ABRIL,2021-04-10,SÁBADO,16:00:00,ESTRELLAMIENTO,PERITAJES,911,COLONIA,FLORIDOS BOSQUES DEL NOGALAR,AVENIDA,JUAN PABLO II Y LOPEZ MATEOS,"25.716548, -100.269642"
17945,2021,ENERO,2021-01-18,LUNES,19:10:00,ALCANCE,FINIQUITADO,911,COLONIA,VILLA UNIVERSIDAD,AVENIDA,UNIVERSIDAD Y MUNICH,"25.724568, -100.307996"
15837,2021,ABRIL,2021-04-10,SÁBADO,14:59:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,TORRES DE SANTO DOMINGO,CALLE,HIDRO Y CAMINO AL MEZQUITAL,"25.756166, -100.248809"
18073,2021,ENERO,2021-01-18,LUNES,08:20:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y  JORGE TREVIÑO,"25.73473, -100.304357"
20828,2021,ABRIL,2021-04-10,SÁBADO,15:48:00,ALCANCE,PERITAJES,911,COLONIA,CARMEN ROMANO,AVENIDA,DIEGO DIAZ Y JUAN PABLO II,"25.725382, -100.277801"
18751,2021,ENERO,2021-01-18,LUNES,19:55:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RECIDENCIAL ROBLE,AVENIDA,MONRENITA MIA Y JORGE GZZ CAMARENA,"25.764035, -100.28085"
20226,2021,ABRIL,2021-04-10,SÁBADO,22:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,CALZADA UNION Y LAS FLORES,"25.717488, -100.236007"
18502,2021,ENERO,2021-01-18,LUNES,17:46:00,ALCANCE,FINIQUITADO,911,COLONIA,TALAVERNA C.R.O.C.,AVENIDA,MIGUEL ALEMAN Y CAL UNION,"25.714699, -100.219458"
20459,2021,ABRIL,2021-04-10,SÁBADO,15:35:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,MERCADO DE ABASTOS,CALLE,CALLE F Y EJE CENTRAL,"25.714431, -100.294764"
17774,2021,ENERO,2021-01-18,LUNES,15:54:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,AVENIDA,MANUEL L BARRAGAN Y BARTOLOME,"25.742423, -100.312169"
19592,2021,ABRIL,2021-04-10,SÁBADO,10:42:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ACAPULCO Y PTO VERACRUZ,"25.723898, -100.212871"
18304,2021,ENERO,2021-01-18,LUNES,19:22:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LAS PUENTES,AVENIDA,MAGUEYES Y SANTO DOMINGO,"25.751905, -100.261531"
20088,2021,ABRIL,2021-04-11,DOMINGO,08:39:00,DIVERSO,PERITAJES,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,UNIVERSIDAD Y NOGALAR,"25.731258, -100.307222"
18479,2021,ENERO,2021-01-18,LUNES,19:40:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,MONTECARLO,AVENIDA,CASA BLANCA Y LAS TORRES,"25.733994, -100.226686"
20504,2021,ABRIL,2021-04-11,DOMINGO,02:29:00,ESTRELLAMIENTO,A.M.P.,RUTINA,COLONIA,BALCONES DE ANAHUAC,AVENIDA,SENDERO Y BARRAGAN,"25.765865, -100.305457"
17499,2021,ENERO,2021-01-18,LUNES,17:52:00,LATERAL,FINIQUITADO,RUTINA,RESIDENCIAL,TABACHINES,AVENIDA,BARRAGAN Y PASEO DE LOS SAUCES,"25.757783, -100.306547"
20061,2021,ABRIL,2021-04-11,DOMINGO,07:33:00,ALCANCE,PERITAJES,RUTINA,COLONIA,NICOLAS BRAVO,AVENIDA,SANTO DOMINGO Y ZACATECAS,"25.753933, -100.274018"
18535,2021,ENERO,2021-01-18,LUNES,12:10:00,LATERAL,FINIQUITADO,RUTINA,RESIDENCIAL,TORRES DE SANTO DOMINGO,CALLE,ANT. CAM. AL MEZQUITA Y ENRIQUE RECIO,"25.736805, -100.254146"
20321,2021,ABRIL,2021-04-11,DOMINGO,04:09:00,ESTRELLAMIENTO Y PROYECCION,PERITAJES,RUTINA,COLONIA,LOMAS DEL ROBLE,CALLE,PEDRO GALINDO Y 7MA,"25.743391, -100.322026"
