"Affected Legal Good ID","Affected Legal Good","Month ID","Month","Value","Value_","Time","date"
3,"Libertad y Seguridad Sexual",201601,"2016-01",10,10,1454306400000,"Ene-2016"
3,"Libertad y Seguridad Sexual",201602,"2016-02",12,12,1456812000000,"Feb-2016"
3,"Libertad y Seguridad Sexual",201603,"2016-03",20,20,1459490400000,"Mar-2016"
3,"Libertad y Seguridad Sexual",201604,"2016-04",24,24,1462078800000,"Abr-2016"
3,"Libertad y Seguridad Sexual",201605,"2016-05",11,11,1464757200000,"May-2016"
3,"Libertad y Seguridad Sexual",201606,"2016-06",13,13,1467349200000,"Jun-2016"
3,"Libertad y Seguridad Sexual",201607,"2016-07",18,18,1470027600000,"Jul-2016"
3,"Libertad y Seguridad Sexual",201608,"2016-08",16,16,1472706000000,"Ago-2016"
3,"Libertad y Seguridad Sexual",201609,"2016-09",18,18,1475298000000,"Sep-2016"
3,"Libertad y Seguridad Sexual",201610,"2016-10",15,15,1477980000000,"Oct-2016"
3,"Libertad y Seguridad Sexual",201611,"2016-11",9,9,1480572000000,"Nov-2016"
3,"Libertad y Seguridad Sexual",201612,"2016-12",12,12,1483250400000,"Dic-2016"
3,"Libertad y Seguridad Sexual",201701,"2017-01",8,8,1485928800000,"Ene-2017"
3,"Libertad y Seguridad Sexual",201702,"2017-02",9,9,1488348000000,"Feb-2017"
3,"Libertad y Seguridad Sexual",201703,"2017-03",13,13,1491026400000,"Mar-2017"
3,"Libertad y Seguridad Sexual",201704,"2017-04",19,19,1493614800000,"Abr-2017"
3,"Libertad y Seguridad Sexual",201705,"2017-05",18,18,1496293200000,"May-2017"
3,"Libertad y Seguridad Sexual",201706,"2017-06",19,19,1498885200000,"Jun-2017"
3,"Libertad y Seguridad Sexual",201707,"2017-07",10,10,1501563600000,"Jul-2017"
3,"Libertad y Seguridad Sexual",201708,"2017-08",14,14,1504242000000,"Ago-2017"
3,"Libertad y Seguridad Sexual",201709,"2017-09",13,13,1506834000000,"Sep-2017"
3,"Libertad y Seguridad Sexual",201710,"2017-10",11,11,1509516000000,"Oct-2017"
3,"Libertad y Seguridad Sexual",201711,"2017-11",10,10,1512108000000,"Nov-2017"
3,"Libertad y Seguridad Sexual",201712,"2017-12",5,5,1514786400000,"Dic-2017"
3,"Libertad y Seguridad Sexual",201801,"2018-01",9,9,1517464800000,"Ene-2018"
3,"Libertad y Seguridad Sexual",201802,"2018-02",16,16,1519884000000,"Feb-2018"
3,"Libertad y Seguridad Sexual",201803,"2018-03",19,19,1522562400000,"Mar-2018"
3,"Libertad y Seguridad Sexual",201804,"2018-04",19,19,1525150800000,"Abr-2018"
3,"Libertad y Seguridad Sexual",201805,"2018-05",10,10,1527829200000,"May-2018"
3,"Libertad y Seguridad Sexual",201806,"2018-06",20,20,1530421200000,"Jun-2018"
3,"Libertad y Seguridad Sexual",201807,"2018-07",20,20,1533099600000,"Jul-2018"
3,"Libertad y Seguridad Sexual",201808,"2018-08",21,21,1535778000000,"Ago-2018"
3,"Libertad y Seguridad Sexual",201809,"2018-09",18,18,1538370000000,"Sep-2018"
3,"Libertad y Seguridad Sexual",201810,"2018-10",20,20,1541052000000,"Oct-2018"
3,"Libertad y Seguridad Sexual",201811,"2018-11",11,11,1543644000000,"Nov-2018"
