Affected Legal Good,Month,City
Libertad Personal,2022-01,Escobedo
Libertad Personal,2022-02,Escobedo
Libertad Personal,2022-03,Escobedo
Libertad Personal,2022-04,Escobedo
Libertad Personal,2022-05,Escobedo
Libertad Personal,2022-06,Escobedo
Libertad Personal,2022-07,Escobedo
Libertad Personal,2022-08,Escobedo
Libertad Personal,2022-09,Escobedo
Libertad Personal,2022-10,Escobedo
Libertad Personal,2022-11,Escobedo
Libertad Personal,2022-12,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-01,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-02,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-03,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-04,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-05,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-06,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-07,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-08,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-09,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-10,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-11,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-12,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-01,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-02,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-03,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-04,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-05,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-06,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-07,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-08,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-09,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-10,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-11,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-12,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-01,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-02,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-03,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-04,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-05,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-06,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-07,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-08,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-09,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-10,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-11,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-12,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-01,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-02,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-03,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-04,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-05,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-06,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-07,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-08,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-09,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-10,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-11,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-12,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-01,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-02,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-03,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-04,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-05,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-06,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-07,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-08,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-09,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-10,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-11,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-12,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-01,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-02,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-03,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-04,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-05,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-06,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-07,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-08,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-09,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-10,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-11,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-12,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-01,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-02,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-03,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-04,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-05,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-06,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-07,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-08,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-09,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-10,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-11,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-12,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-01,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-02,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-03,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-04,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-05,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-06,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-07,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-08,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-09,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-10,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-11,Escobedo
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-12,Escobedo
Patrimonio,2015-01,Guadalupe
Patrimonio,2015-02,Guadalupe
Patrimonio,2015-03,Guadalupe
Patrimonio,2015-04,Guadalupe
Patrimonio,2015-05,Guadalupe
Patrimonio,2015-06,Guadalupe
Patrimonio,2015-07,Guadalupe
Patrimonio,2015-08,Guadalupe
Patrimonio,2015-09,Guadalupe
Patrimonio,2015-10,Guadalupe
Patrimonio,2015-11,Guadalupe
Patrimonio,2015-12,Guadalupe
Patrimonio,2016-01,Guadalupe
Patrimonio,2016-02,Guadalupe
Patrimonio,2016-03,Guadalupe
Patrimonio,2016-04,Guadalupe
Patrimonio,2016-05,Guadalupe
Patrimonio,2016-06,Guadalupe
Patrimonio,2016-07,Guadalupe
Patrimonio,2016-08,Guadalupe
Patrimonio,2016-09,Guadalupe
Patrimonio,2016-10,Guadalupe
Patrimonio,2016-11,Guadalupe
Patrimonio,2016-12,Guadalupe
Patrimonio,2017-01,Guadalupe
Patrimonio,2017-02,Guadalupe
Patrimonio,2017-03,Guadalupe
Patrimonio,2017-04,Guadalupe
Patrimonio,2017-05,Guadalupe
Patrimonio,2017-06,Guadalupe
Patrimonio,2017-07,Guadalupe
Patrimonio,2017-08,Guadalupe
Patrimonio,2017-09,Guadalupe
Patrimonio,2017-10,Guadalupe
Patrimonio,2017-11,Guadalupe
Patrimonio,2017-12,Guadalupe
Patrimonio,2018-01,Guadalupe
Patrimonio,2018-02,Guadalupe
Patrimonio,2018-03,Guadalupe
Patrimonio,2018-04,Guadalupe
Patrimonio,2018-05,Guadalupe
Patrimonio,2018-06,Guadalupe
Patrimonio,2018-07,Guadalupe
Patrimonio,2018-08,Guadalupe
Patrimonio,2018-09,Guadalupe
Patrimonio,2018-10,Guadalupe
Patrimonio,2018-11,Guadalupe
Patrimonio,2018-12,Guadalupe
Patrimonio,2019-01,Guadalupe
Patrimonio,2019-02,Guadalupe
Patrimonio,2019-03,Guadalupe
Patrimonio,2019-04,Guadalupe
Patrimonio,2019-05,Guadalupe
Patrimonio,2019-06,Guadalupe
Patrimonio,2019-07,Guadalupe
Patrimonio,2019-08,Guadalupe
Patrimonio,2019-09,Guadalupe
Patrimonio,2019-10,Guadalupe
Patrimonio,2019-11,Guadalupe
Patrimonio,2019-12,Guadalupe
Patrimonio,2020-01,Guadalupe
Patrimonio,2020-02,Guadalupe
Patrimonio,2020-03,Guadalupe
Patrimonio,2020-04,Guadalupe
Patrimonio,2020-05,Guadalupe
Patrimonio,2020-06,Guadalupe
Patrimonio,2020-07,Guadalupe
Patrimonio,2020-08,Guadalupe
Patrimonio,2020-09,Guadalupe
Patrimonio,2020-10,Guadalupe
Patrimonio,2020-11,Guadalupe
Patrimonio,2020-12,Guadalupe
Patrimonio,2021-01,Guadalupe
Patrimonio,2021-02,Guadalupe
Patrimonio,2021-03,Guadalupe
Patrimonio,2021-04,Guadalupe
Patrimonio,2021-05,Guadalupe
Patrimonio,2021-06,Guadalupe
Patrimonio,2021-07,Guadalupe
Patrimonio,2021-08,Guadalupe
Patrimonio,2021-09,Guadalupe
Patrimonio,2021-10,Guadalupe
Patrimonio,2021-11,Guadalupe
Patrimonio,2021-12,Guadalupe
Patrimonio,2022-01,Guadalupe
Patrimonio,2022-02,Guadalupe
Patrimonio,2022-03,Guadalupe
Patrimonio,2022-04,Guadalupe
Patrimonio,2022-05,Guadalupe
Patrimonio,2022-06,Guadalupe
Patrimonio,2022-07,Guadalupe
Patrimonio,2022-08,Guadalupe
Patrimonio,2022-09,Guadalupe
Patrimonio,2022-10,Guadalupe
Patrimonio,2022-11,Guadalupe
Patrimonio,2022-12,Guadalupe
Familia,2015-01,Guadalupe
Familia,2015-02,Guadalupe
Familia,2015-03,Guadalupe
Familia,2015-04,Guadalupe
Familia,2015-05,Guadalupe
Familia,2015-06,Guadalupe
Familia,2015-07,Guadalupe
Familia,2015-08,Guadalupe
Familia,2015-09,Guadalupe
Familia,2015-10,Guadalupe
Familia,2015-11,Guadalupe
Familia,2015-12,Guadalupe
Familia,2016-01,Guadalupe
Familia,2016-02,Guadalupe
Familia,2016-03,Guadalupe
Familia,2016-04,Guadalupe
Familia,2016-05,Guadalupe
Familia,2016-06,Guadalupe
Familia,2016-07,Guadalupe
Familia,2016-08,Guadalupe
Familia,2016-09,Guadalupe
Familia,2016-10,Guadalupe
Familia,2016-11,Guadalupe
Familia,2016-12,Guadalupe
Familia,2017-01,Guadalupe
Familia,2017-02,Guadalupe
Familia,2017-03,Guadalupe
Familia,2017-04,Guadalupe
Familia,2017-05,Guadalupe
Familia,2017-06,Guadalupe
Familia,2017-07,Guadalupe
Familia,2017-08,Guadalupe
Familia,2017-09,Guadalupe
Familia,2017-10,Guadalupe
Familia,2017-11,Guadalupe
Familia,2017-12,Guadalupe
Familia,2018-01,Guadalupe
Familia,2018-02,Guadalupe
Familia,2018-03,Guadalupe
Familia,2018-04,Guadalupe
Familia,2018-05,Guadalupe
Familia,2018-06,Guadalupe
Familia,2018-07,Guadalupe
Familia,2018-08,Guadalupe
Familia,2018-09,Guadalupe
Familia,2018-10,Guadalupe
Familia,2018-11,Guadalupe
Familia,2018-12,Guadalupe
Familia,2019-01,Guadalupe
Familia,2019-02,Guadalupe
Familia,2019-03,Guadalupe
Familia,2019-04,Guadalupe
Familia,2019-05,Guadalupe
Familia,2019-06,Guadalupe
Familia,2019-07,Guadalupe
Familia,2019-08,Guadalupe
Familia,2019-09,Guadalupe
Familia,2019-10,Guadalupe
Familia,2019-11,Guadalupe
Familia,2019-12,Guadalupe
Familia,2020-01,Guadalupe
Familia,2020-02,Guadalupe
Familia,2020-03,Guadalupe
Familia,2020-04,Guadalupe
Familia,2020-05,Guadalupe
Familia,2020-06,Guadalupe
Familia,2020-07,Guadalupe
Familia,2020-08,Guadalupe
Familia,2020-09,Guadalupe
Familia,2020-10,Guadalupe
Familia,2020-11,Guadalupe
Familia,2020-12,Guadalupe
Familia,2021-01,Guadalupe
Familia,2021-02,Guadalupe
Familia,2021-03,Guadalupe
Familia,2021-04,Guadalupe
Familia,2021-05,Guadalupe
Familia,2021-06,Guadalupe
Familia,2021-07,Guadalupe
Familia,2021-08,Guadalupe
Familia,2021-09,Guadalupe
Familia,2021-10,Guadalupe
Familia,2021-11,Guadalupe
Familia,2021-12,Guadalupe
Familia,2022-01,Guadalupe
Familia,2022-02,Guadalupe
Familia,2022-03,Guadalupe
Familia,2022-04,Guadalupe
Familia,2022-05,Guadalupe
Familia,2022-06,Guadalupe
Familia,2022-07,Guadalupe
Familia,2022-08,Guadalupe
Familia,2022-09,Guadalupe
Familia,2022-10,Guadalupe
Familia,2022-11,Guadalupe
Familia,2022-12,Guadalupe
Libertad y Seguridad Sexual,2015-01,Guadalupe
Libertad y Seguridad Sexual,2015-02,Guadalupe
Libertad y Seguridad Sexual,2015-03,Guadalupe
Libertad y Seguridad Sexual,2015-04,Guadalupe
Libertad y Seguridad Sexual,2015-05,Guadalupe
Libertad y Seguridad Sexual,2015-06,Guadalupe
Libertad y Seguridad Sexual,2015-07,Guadalupe
Libertad y Seguridad Sexual,2015-08,Guadalupe
Libertad y Seguridad Sexual,2015-09,Guadalupe
Libertad y Seguridad Sexual,2015-10,Guadalupe
Libertad y Seguridad Sexual,2015-11,Guadalupe
Libertad y Seguridad Sexual,2015-12,Guadalupe
Libertad y Seguridad Sexual,2016-01,Guadalupe
Libertad y Seguridad Sexual,2016-02,Guadalupe
Libertad y Seguridad Sexual,2016-03,Guadalupe
Libertad y Seguridad Sexual,2016-04,Guadalupe
Libertad y Seguridad Sexual,2016-05,Guadalupe
Libertad y Seguridad Sexual,2016-06,Guadalupe
Libertad y Seguridad Sexual,2016-07,Guadalupe
Libertad y Seguridad Sexual,2016-08,Guadalupe
Libertad y Seguridad Sexual,2016-09,Guadalupe
Libertad y Seguridad Sexual,2016-10,Guadalupe
Libertad y Seguridad Sexual,2016-11,Guadalupe
Libertad y Seguridad Sexual,2016-12,Guadalupe
Libertad y Seguridad Sexual,2017-01,Guadalupe
Libertad y Seguridad Sexual,2017-02,Guadalupe
Libertad y Seguridad Sexual,2017-03,Guadalupe
Libertad y Seguridad Sexual,2017-04,Guadalupe
Libertad y Seguridad Sexual,2017-05,Guadalupe
Libertad y Seguridad Sexual,2017-06,Guadalupe
Libertad y Seguridad Sexual,2017-07,Guadalupe
Libertad y Seguridad Sexual,2017-08,Guadalupe
Libertad y Seguridad Sexual,2017-09,Guadalupe
Libertad y Seguridad Sexual,2017-10,Guadalupe
Libertad y Seguridad Sexual,2017-11,Guadalupe
Libertad y Seguridad Sexual,2017-12,Guadalupe
Libertad y Seguridad Sexual,2018-01,Guadalupe
Libertad y Seguridad Sexual,2018-02,Guadalupe
Libertad y Seguridad Sexual,2018-03,Guadalupe
Libertad y Seguridad Sexual,2018-04,Guadalupe
Libertad y Seguridad Sexual,2018-05,Guadalupe
Libertad y Seguridad Sexual,2018-06,Guadalupe
Libertad y Seguridad Sexual,2018-07,Guadalupe
Libertad y Seguridad Sexual,2018-08,Guadalupe
Libertad y Seguridad Sexual,2018-09,Guadalupe
Libertad y Seguridad Sexual,2018-10,Guadalupe
Libertad y Seguridad Sexual,2018-11,Guadalupe
Libertad y Seguridad Sexual,2018-12,Guadalupe
Libertad y Seguridad Sexual,2019-01,Guadalupe
Libertad y Seguridad Sexual,2019-02,Guadalupe
Libertad y Seguridad Sexual,2019-03,Guadalupe
Libertad y Seguridad Sexual,2019-04,Guadalupe
Libertad y Seguridad Sexual,2019-05,Guadalupe
Libertad y Seguridad Sexual,2019-06,Guadalupe
Libertad y Seguridad Sexual,2019-07,Guadalupe
Libertad y Seguridad Sexual,2019-08,Guadalupe
Libertad y Seguridad Sexual,2019-09,Guadalupe
Libertad y Seguridad Sexual,2019-10,Guadalupe
Libertad y Seguridad Sexual,2019-11,Guadalupe
Libertad y Seguridad Sexual,2019-12,Guadalupe
Libertad y Seguridad Sexual,2020-01,Guadalupe
Libertad y Seguridad Sexual,2020-02,Guadalupe
Libertad y Seguridad Sexual,2020-03,Guadalupe
Libertad y Seguridad Sexual,2020-04,Guadalupe
Libertad y Seguridad Sexual,2020-05,Guadalupe
Libertad y Seguridad Sexual,2020-06,Guadalupe
Libertad y Seguridad Sexual,2020-07,Guadalupe
Libertad y Seguridad Sexual,2020-08,Guadalupe
Libertad y Seguridad Sexual,2020-09,Guadalupe
Libertad y Seguridad Sexual,2020-10,Guadalupe
Libertad y Seguridad Sexual,2020-11,Guadalupe
Libertad y Seguridad Sexual,2020-12,Guadalupe
Libertad y Seguridad Sexual,2021-01,Guadalupe
Libertad y Seguridad Sexual,2021-02,Guadalupe
Libertad y Seguridad Sexual,2021-03,Guadalupe
Libertad y Seguridad Sexual,2021-04,Guadalupe
Libertad y Seguridad Sexual,2021-05,Guadalupe
Libertad y Seguridad Sexual,2021-06,Guadalupe
Libertad y Seguridad Sexual,2021-07,Guadalupe
Libertad y Seguridad Sexual,2021-08,Guadalupe
Libertad y Seguridad Sexual,2021-09,Guadalupe
Libertad y Seguridad Sexual,2021-10,Guadalupe
Libertad y Seguridad Sexual,2021-11,Guadalupe
Libertad y Seguridad Sexual,2021-12,Guadalupe
Libertad y Seguridad Sexual,2022-01,Guadalupe
Libertad y Seguridad Sexual,2022-02,Guadalupe
Libertad y Seguridad Sexual,2022-03,Guadalupe
Libertad y Seguridad Sexual,2022-04,Guadalupe
Libertad y Seguridad Sexual,2022-05,Guadalupe
Libertad y Seguridad Sexual,2022-06,Guadalupe
Libertad y Seguridad Sexual,2022-07,Guadalupe
Libertad y Seguridad Sexual,2022-08,Guadalupe
Libertad y Seguridad Sexual,2022-09,Guadalupe
Libertad y Seguridad Sexual,2022-10,Guadalupe
Libertad y Seguridad Sexual,2022-11,Guadalupe
Libertad y Seguridad Sexual,2022-12,Guadalupe
Sociedad,2015-01,Guadalupe
Sociedad,2015-02,Guadalupe
Sociedad,2015-03,Guadalupe
Sociedad,2015-04,Guadalupe
Sociedad,2015-05,Guadalupe
Sociedad,2015-06,Guadalupe
Sociedad,2015-07,Guadalupe
Sociedad,2015-08,Guadalupe
Sociedad,2015-09,Guadalupe
Sociedad,2015-10,Guadalupe
Sociedad,2015-11,Guadalupe
Sociedad,2015-12,Guadalupe
Sociedad,2016-01,Guadalupe
Sociedad,2016-02,Guadalupe
Sociedad,2016-03,Guadalupe
Sociedad,2016-04,Guadalupe
Sociedad,2016-05,Guadalupe
Sociedad,2016-06,Guadalupe
Sociedad,2016-07,Guadalupe
Sociedad,2016-08,Guadalupe
Sociedad,2016-09,Guadalupe
Sociedad,2016-10,Guadalupe
Sociedad,2016-11,Guadalupe
Sociedad,2016-12,Guadalupe
Sociedad,2017-01,Guadalupe
Sociedad,2017-02,Guadalupe
Sociedad,2017-03,Guadalupe
Sociedad,2017-04,Guadalupe
Sociedad,2017-05,Guadalupe
Sociedad,2017-06,Guadalupe
Sociedad,2017-07,Guadalupe
Sociedad,2017-08,Guadalupe
Sociedad,2017-09,Guadalupe
Sociedad,2017-10,Guadalupe
Sociedad,2017-11,Guadalupe
Sociedad,2017-12,Guadalupe
Sociedad,2018-01,Guadalupe
Sociedad,2018-02,Guadalupe
Sociedad,2018-03,Guadalupe
Sociedad,2018-04,Guadalupe
Sociedad,2018-05,Guadalupe
Sociedad,2018-06,Guadalupe
Sociedad,2018-07,Guadalupe
Sociedad,2018-08,Guadalupe
Sociedad,2018-09,Guadalupe
Sociedad,2018-10,Guadalupe
Sociedad,2018-11,Guadalupe
Sociedad,2018-12,Guadalupe
Sociedad,2019-01,Guadalupe
Sociedad,2019-02,Guadalupe
Sociedad,2019-03,Guadalupe
Sociedad,2019-04,Guadalupe
Sociedad,2019-05,Guadalupe
Sociedad,2019-06,Guadalupe
Sociedad,2019-07,Guadalupe
Sociedad,2019-08,Guadalupe
Sociedad,2019-09,Guadalupe
Sociedad,2019-10,Guadalupe
Sociedad,2019-11,Guadalupe
Sociedad,2019-12,Guadalupe
Sociedad,2020-01,Guadalupe
Sociedad,2020-02,Guadalupe
Sociedad,2020-03,Guadalupe
Sociedad,2020-04,Guadalupe
Sociedad,2020-05,Guadalupe
Sociedad,2020-06,Guadalupe
Sociedad,2020-07,Guadalupe
Sociedad,2020-08,Guadalupe
Sociedad,2020-09,Guadalupe
Sociedad,2020-10,Guadalupe
Sociedad,2020-11,Guadalupe
Sociedad,2020-12,Guadalupe
Sociedad,2021-01,Guadalupe
Sociedad,2021-02,Guadalupe
Sociedad,2021-03,Guadalupe
Sociedad,2021-04,Guadalupe
Sociedad,2021-05,Guadalupe
Sociedad,2021-06,Guadalupe
Sociedad,2021-07,Guadalupe
Sociedad,2021-08,Guadalupe
Sociedad,2021-09,Guadalupe
Sociedad,2021-10,Guadalupe
Sociedad,2021-11,Guadalupe
Sociedad,2021-12,Guadalupe
Sociedad,2022-01,Guadalupe
Sociedad,2022-02,Guadalupe
Sociedad,2022-03,Guadalupe
Sociedad,2022-04,Guadalupe
Sociedad,2022-05,Guadalupe
Sociedad,2022-06,Guadalupe
Sociedad,2022-07,Guadalupe
Sociedad,2022-08,Guadalupe
Sociedad,2022-09,Guadalupe
Sociedad,2022-10,Guadalupe
Sociedad,2022-11,Guadalupe
Sociedad,2022-12,Guadalupe
Vida e Integridad Corporal,2015-01,Guadalupe
Vida e Integridad Corporal,2015-02,Guadalupe
Vida e Integridad Corporal,2015-03,Guadalupe
Vida e Integridad Corporal,2015-04,Guadalupe
Vida e Integridad Corporal,2015-05,Guadalupe
Vida e Integridad Corporal,2015-06,Guadalupe
Vida e Integridad Corporal,2015-07,Guadalupe
Vida e Integridad Corporal,2015-08,Guadalupe
Vida e Integridad Corporal,2015-09,Guadalupe
Vida e Integridad Corporal,2015-10,Guadalupe
Vida e Integridad Corporal,2015-11,Guadalupe
Vida e Integridad Corporal,2015-12,Guadalupe
Vida e Integridad Corporal,2016-01,Guadalupe
Vida e Integridad Corporal,2016-02,Guadalupe
Vida e Integridad Corporal,2016-03,Guadalupe
Vida e Integridad Corporal,2016-04,Guadalupe
Vida e Integridad Corporal,2016-05,Guadalupe
Vida e Integridad Corporal,2016-06,Guadalupe
Vida e Integridad Corporal,2016-07,Guadalupe
