 Numero_de_identificacion,Ejercicio, Mes, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_vialidad, Pista, Juegos_de_parque, Aparatos_de_ejercicio, Cancha, Bebedores, Botes_de_basura, Cantidad_de_botes, Georreferencia, Nota
08007001  folio  32500,2022,Abril-Junio,Colonia,"Nuevo Mezquital, Parque  La Peñita",Calle,"Hojalata, Nvo. Mezquital",No,Si,Si,Si,No,Si,13,"25.754986155404165, -100.24275267425566",
08007001   folio  32500,2021,Julio-Septiembre,Colonia,"Mezquital, Parque  Mezquital",Tierra,"Fco. Elizondo y Antonio  I. Villarreal, s/n,Mezquital",No,Si,Si,Si,No,Si,14,"25.75983389439394, -100.23759566427997",
08007001  folio  32500,2021,Julio-Septiembre,Colonia,"Nuevo Mezquital, Parque  La Peñita",Calle,"Hojalata, Nvo. Mezquital",No,Si,Si,Si,No,Si,13,"25.754986155404165, -100.24275267425566",
1026001 y 1026002,2022,Julio-Septiembre,Colonia,"Centro,  Parque  San Francisco",Calle,"Treviño #720,  Centro",Si,Si,No,Si,Si,Si,22,"25.778712936477863, -100.19800943212758",
08007001  folio  32500,2022,Julio-Septiembre,Colonia,"Nuevo Mezquital, Parque  La Peñita",Calle,"Hojalata, Nvo. Mezquital",No,Si,Si,Si,No,Si,13,"25.754986155404165, -100.24275267425566",
1026001 y 1026002,2022,Enero-Marzo,Colonia,"Centro,  Parque  San Francisco",Calle,"Treviño #720,  Centro",Si,Si,No,Si,Si,Si,22,"25.778712936477863, -100.19800943212758",
08007001  folio  32500,2022,Enero-Marzo,Colonia,"Nuevo Mezquital, Parque  La Peñita",Calle,"Hojalata, Nvo. Mezquital",No,Si,Si,Si,No,Si,13,"25.754986155404165, -100.24275267425566",
05048010 folio  27711,2021,Octubre-Diciembre,Colonia,"Centro, Parque  Fundadores",Calle,Camino al Ojo de Agua,Si,Si,Si,Si,No,Si,25,"25.773572498923084, -100.21744377425522",
P-3,2022,Octubre-Diciembre,Colonia,Alamos,Calle,Alameda,No,No,No,Si,No,No,0,"25.73630547605509, -100.18645582315676",
P-5,2022,Octubre-Diciembre,Colonia,Alamos del Parque,Calle,Aldama,No,Si,Si,No,No,No,0,"25.735191499963648, -100.18749472346559",
P-10,2022,Octubre-Diciembre,Colonia,Americas,Calle,Mexico,No,Si,No,No,No,No,0,"25.735097603180268, -100.20478204734789",
P-11,2022,Octubre-Diciembre,Colonia,Valle de las Bugambilias,Calle,Lirio,No,Si,No,No,No,No,0,"25.79332442608414, -100.26354291857868",
P-13,2022,Octubre-Diciembre,Colonia,Jardines de Monterrey,Calle,Jardines de la Primavera,No,Si,No,No,No,Si,3,"25.813713159158798, -100.25939381821686",
P-14,2022,Octubre-Diciembre,Colonia,Antigua Santa Rosa,Calle,Santa Julia,No,Si,No,No,No,Si,2,"25.790538908817005, -100.22672938321894",
P-17,2022,Octubre-Diciembre,Colonia,Apodaca,Avenida,Zaragoza,No,No,No,No,Si,Si,8,"25.78162696531579, -100.18866132240437",
P-19,2022,Octubre-Diciembre,Colonia,Arboledas de Santa Rosa,Calle,Mora,Si,Si,Si,No,No,Si,4,"25.81719695652867, -100.24069523062363",
P-25,2022,Octubre-Diciembre,Colonia,Arboledas del Mezquital,Calle,Fresno,No,Si,Si,Si,No,Si,4,"25.766879113613, -100.23763385336001",
P-27,2022,Octubre-Diciembre,Colonia,Balcones de Huinala,Calle,Templanza,Si,Si,Si,Si,No,Si,2,"25.739038850997012, -100.1682318577379",
P-28,2022,Octubre-Diciembre,Colonia,Balcones de Huinala,Calle,Salado de Utan,Si,Si,No,No,No,No,0,"25.73864924104648, -100.16750199498453",
P-32,2022,Octubre-Diciembre,Colonia,Balcones del Norte,Calle,Fe,No,Si,No,No,No,No,0,"25.815957834813535, -100.2628782985672",
P-38,2022,Octubre-Diciembre,Colonia,Bosques de San Miguel,Calle,Bosques de San miguel,Si,Si,Si,Si,No,No,0,"25.70469773263543, -100.14260730813947",
P-47,2022,Octubre-Diciembre,Colonia,Cortijo del Sur,Avenida,Concordia,No,No,No,No,No,No,0,"25.784886456075416, -100.26456032838819",
P-48,2022,Octubre-Diciembre,Colonia,Cosmopolis,Calle,Uranio,No,Si,Si,Si,Si,Si,2,"25.817858318394443, -100.24626784666302",
P-49,2022,Octubre-Diciembre,Colonia,Cosmopolis,Calle,Mizar,No,Si,No,No,No,No,0,"25.809982095769175, -100.24374877111657",
P-52,2022,Octubre-Diciembre,Colonia,Cosmopolis,Calle,Andromeda,Si,Si,Si,Si,No,Si,4,"25.828370135793442, -100.24500902683442",
P-53,2022,Octubre-Diciembre,Colonia,Cosmopolis,Calle,Jupiter,No,Si,No,No,No,No,0,"25.819089243011764, -100.24444093527272",
P-58,2022,Octubre-Diciembre,Colonia,Ebanos,Calle,Pirul,No,Si,No,Si,No,Si,4,"25.78298015304178, -100.23928878069309",
P-62,2022,Octubre-Diciembre,Colonia,Ebanos,Calle,Chopo,No,Si,Si,No,No,No,0,"25.77894564816407, -100.23642094773223",
P-63,2022,Octubre-Diciembre,Colonia,Ebanos,Calle,Anacua,No,Si,No,No,No,No,0,"25.778173596643335, -100.23213642149183",
P-65,2022,Octubre-Diciembre,Colonia,Ebanos,Calle,Mezquite,No,Si,No,No,No,No,0,"25.78161986408741, -100.22878160097689",
P-66,2022,Octubre-Diciembre,Colonia,Ebanos Norte,Calle,Nispero,No,No,No,No,No,No,0,"25.789599377160087, -100.23794564179691",
P-68,2022,Octubre-Diciembre,Colonia,Ebanos Norte,Calle,Brasil,No,Si,No,Si,No,Si,3,"25.780213156278997, -100.24985557047648",
P-72,2022,Octubre-Diciembre,Colonia,Enramada,Calle,Barragan,Si,Si,Si,No,No,Si,8,"25.763393255589047, -100.25547142407038",
P-77,2022,Octubre-Diciembre,Colonia,Ex Hacienda San Francisco,Calle,Santa Catalina,No,No,No,No,No,No,0,"25.759704441552028, -100.21791571173578",
P-81,2022,Octubre-Diciembre,Colonia,El Campanario,Calle,Felix Galvan,Si,Si,No,No,No,Si,4,"25.732092826008248, -100.13738054196513",
P-82,2022,Octubre-Diciembre,Colonia,El Campanario,Calle,San Jonas,No,Si,No,No,No,No,0,"25.730227549095602, -100.1405555118087",
P-84,2022,Octubre-Diciembre,Colonia,San Javier,Calle,San Rafael,No,Si,No,No,No,No,0,"25.739308958680212, -100.15113121929932",
P-85,2022,Octubre-Diciembre,Colonia,Vitrales,Calle,Lirios,Si,Si,No,No,No,Si,3,"25.709993837426463, -100.16004555737611",
P-87,2022,Octubre-Diciembre,Colonia,Francisco Elizondo,Calle,Lucila Garza,No,No,No,No,No,No,0,"25.760994444386295, -100.24198910124353",
P-88,2022,Octubre-Diciembre,Colonia,Fresnos,Calle,De las violetas,No,Si,No,No,No,No,0,"25.771495883289177, -100.25505556224542",
P-91,2022,Octubre-Diciembre,Colonia,Fresnos,Calle,Cartagena,No,Si,No,No,No,No,0,"25.770366477386318, -100.25026836599034",
P-93,2022,Octubre-Diciembre,Colonia,Fresnos,Calle,Cartagena,No,Si,No,No,No,No,0,"25.770366477386318, -100.25026836599034",
P-94,2022,Octubre-Diciembre,Colonia,Fresnos,Calle,Senegal,No,Si,No,No,No,No,0,"25.767352612397598, -100.24369694999615",
P-98,2022,Octubre-Diciembre,Colonia,Fuentes de San Miguel,Avenida,Mexico,No,Si,No,Si,No,Si,4,"25.71571889891884, -100.19190003188771",
P-109,2022,Octubre-Diciembre,Colonia,Hacienda los Encinos,Calle,Irlanda,No,Si,No,Si,No,No,0,"25.77587566468448, -100.2640057613397",
P-110,2022,Octubre-Diciembre,Colonia,Hacienda el Campanario,Calle,Hacienda de los Santos,No,Si,No,No,No,No,0,"25.72885743518343, -100.14187971355922",
P-111,2022,Octubre-Diciembre,Colonia,Hacienda el Campanario,Calle,Haciensa San Gabriel,No,Si,No,No,No,No,0,"25.730155863920128, -100.14041190861967",
P-117,2022,Octubre-Diciembre,Colonia,Hacienda Los Pinos,Calle,Potenzada,No,Si,No,Si,No,No,0,"25.772169751562554, -100.25212732550705",
P-119,2022,Octubre-Diciembre,Colonia,Insurgentes,Avenida,Insurgentes,No,Si,No,No,No,No,0,"25.795262844463874, -100.26159452958987",
P-122,2022,Octubre-Diciembre,Colonia,Jardines de las Palmas,Avenida,Las Palmas,No,No,No,No,No,No,0,"25.800096117134203, -100.25361414663631",
P-124,2022,Octubre-Diciembre,Colonia,Jardines de Monterrey,Calle,Manuel Diguez,No,No,No,Si,No,No,0,"25.813888743036962, -100.25936141238834",
P-127,2022,Octubre-Diciembre,Colonia,Jardines de San Andres,Calle,Jardin de los Girasoles,No,No,No,No,No,No,0,"25.79934575856927, -100.24172838406263",
P-128,2022,Octubre-Diciembre,Colonia,Jardines de San Andres,Calle,Jardin de las Azaleas,No,Si,Si,No,No,No,0,"25.79694340602162, -100.2403904397447",
P-129,2022,Octubre-Diciembre,Colonia,Jardines de San Andres,Calle,Bugambilias,No,Si,No,Si,No,No,0,"25.798203607254877, -100.23936777779794",
P-132,2022,Octubre-Diciembre,Colonia,La Hacienda,Calle,Ebanos,No,Si,No,No,No,No,0,"25.760694764088797, -100.25163741733725",
P-133,2022,Octubre-Diciembre,Colonia,Lomas de Huinala,Calle,Telefonos,No,Si,No,No,No,No,0,"25.735052624723462, -100.1741454322953",
P-136,2022,Octubre-Diciembre,Colonia,Lomas del Pedregal,Calle,Marruecos,No,Si,Si,Si,No,No,0,"25.727838805076683, -100.16639106615135",
P-137,2022,Octubre-Diciembre,Colonia,Los Alamos,Calle,Hermosillo,No,No,No,Si,No,No,0,"25.73069993800058, -100.18898542547886",
P-138,2022,Octubre-Diciembre,Colonia,Los Encinos,Calle,Mezquite,No,No,No,Si,No,No,0,"25.79026191719995, -100.26585577924513",
P-139,2022,Octubre-Diciembre,Colonia,Los Lirios,Calle,Manuel de la Garza,No,No,No,No,No,No,0,"25.804228368870575, -100.2531793699465",
P-145,2022,Octubre-Diciembre,Colonia,Los Robles,Calle,Maria curier,No,No,No,No,No,Si,2,"25.77273743804587, -100.2616399138396",
P-147,2022,Octubre-Diciembre,Colonia,Los Robles,Avenida,Del Triunfo,Si,Si,Si,Si,No,Si,4,"25.78254010096339, -100.26063566752751",
P-149,2022,Octubre-Diciembre,Colonia,Los Robles,Avenida,Del Triunfo,Si,Si,Si,Si,No,Si,4,"25.78254010096339, -100.26063566752751",
P-150,2022,Octubre-Diciembre,Colonia,Los Treboles,Calle,Nogal,No,No,No,No,No,No,0,"25.764882416834276, -100.13883065412757",
P-151,2022,Octubre-Diciembre,Colonia,Los Treboles,Calle,Agave,No,Si,No,Si,No,Si,3,"25.764685078000916, -100.14197399497122",
P-152,2022,Octubre-Diciembre,Colonia,Los Treboles,Calle,Olivo,No,No,No,No,No,No,0,"25.763629845856993, -100.14513289849828",
P-154,2022,Octubre-Diciembre,Colonia,Los Treboles,Calle,Treboles,No,Si,No,No,No,No,0,"25.768180899679056, -100.15135519096086",
P-159,2022,Octubre-Diciembre,Colonia,Margaritas,Avenida,Margaritas,No,Si,No,Si,No,Si,4,"25.71362164548543, -100.15202545692068",
P-161,2022,Octubre-Diciembre,Colonia,Margaritas,Calle,Terreros,Si,Si,No,No,No,Si,6,"25.71437683068015, -100.15092709229502",
P-169,2022,Octubre-Diciembre,Colonia,Metroplex,Calle,S-8,No,No,No,No,No,No,0,"25.786082051170293, -100.25091254625305",
P-170,2022,Octubre-Diciembre,Colonia,Metroplex,Avenida,Metroplex,No,Si,Si,Si,No,Si,5,"25.787092515678445, -100.25292316861625",
P-171,2022,Octubre-Diciembre,Colonia,Metroplex,Avenida,Metroplex,No,No,No,Si,Si,Si,2,"25.786228292293607, -100.25305645250306",
P-174,2022,Octubre-Diciembre,Colonia,Metroplex,Calle,N-35,No,Si,No,No,No,No,0,"25.795918996812162, -100.25301851145379",
P-175,2022,Octubre-Diciembre,Colonia,Metroplex,Calle,N-27,No,Si,No,Si,No,No,0,"25.79434053848143, -100.2499609148552",
P-179,2022,Octubre-Diciembre,Colonia,Mirador de Huinala,Calle,Margarita,No,Si,No,No,No,No,0,"25.737713104486403, -100.18195797223996",
P-186,2022,Octubre-Diciembre,Colonia,Mision de San Javier,Calle,San Javier,No,Si,No,Si,No,No,0,"25.74698428395217, -100.1505735950909",
P-187,2022,Octubre-Diciembre,Colonia,Mision de San Miguel,Calle,Libaneses,No,Si,No,No,No,No,0,"25.720336233211356, -100.17622068226432",
P-189,2022,Octubre-Diciembre,Colonia,Mision de San Pablo,Calle,Mision Ronda,No,Si,No,No,No,No,0,"25.742640357890117, -100.14132571663357",
P-191,2022,Octubre-Diciembre,Colonia,Mision de San Pablo,Calle,Mision Viena,No,Si,No,Si,No,No,0,"25.743993819105718, -100.13913204347107",
P-194,2022,Octubre-Diciembre,Colonia,Mision Real,Calle,Rembrandt,No,No,No,No,No,No,0,"25.72688118556586, -100.15602270209024",
P-196,2022,Octubre-Diciembre,Colonia,Mixcoac,Calle,Mixcoac,No,Si,No,No,No,No,0,"25.711971851608592, -100.18327476328786",
P-198,2022,Octubre-Diciembre,Colonia,Moises Saenz,Avenida,Eugenio Benavides,No,Si,No,No,No,Si,2,"25.81552765652508, -100.2578451103744",
P-200,2022,Octubre-Diciembre,Colonia,Montealban,Calle,Chichenitza,No,Si,No,No,No,No,0,"25.71943757468981, -100.172637447182",
P-205,2022,Octubre-Diciembre,Colonia,Noria Norte,Calle,Atoyac,No,Si,No,No,No,No,0,"25.73416227556939, -100.19715923558196",
P-213,2022,Octubre-Diciembre,Colonia,Nueva Democracia,Calle,Participacion,No,No,No,Si,No,No,0,"25.77799621362917, -100.2636157739566",
P-217,2022,Octubre-Diciembre,Colonia,Nuevo las Puentes,Avenida,Anromeda,No,Si,No,No,No,No,0,"25.79073962456188, -100.26191366964764",
P-218,2022,Octubre-Diciembre,Colonia,Nuevo las Puentes,Calle,Nuevo las Puentes,No,No,No,Si,No,No,0,"25.785820645549027, -100.25914856096155",
P-222,2022,Octubre-Diciembre,Colonia,Nuevo Mezquital,Calle,Pemex,No,Si,No,No,No,No,0,"25.753194867637667, -100.2408260036331",
P-228,2022,Octubre-Diciembre,Colonia,Hacienda el Campanario,Calle,Felix Galvan,No,Si,Si,Si,No,Si,4,"25.73127687292388, -100.13979399794184",
P-229,2022,Octubre-Diciembre,Colonia,Cosmopolis,Calle,Benito Cantu,No,No,No,No,No,No,0,"25.81750700162268, -100.23639136497019",
P-230,2022,Octubre-Diciembre,Colonia,Cerradas de Santa Rosa,Calle,Verde,No,No,No,No,No,No,0,"25.75575108239056, -100.233596450696",
P-231,2022,Octubre-Diciembre,Colonia,Lomas de la Paz,Calle,Lomas de San Carlos,No,No,No,No,No,No,0,"25.70977351778875, -100.13342112001102",
P-234,2022,Octubre-Diciembre,Colonia,Paseo de las Flores,Calle,Colector,No,No,No,No,No,No,0,"25.759159480406588, -100.1368010974081",
P-241,2022,Octubre-Diciembre,Colonia,Paseo de las Flores,Calle,Madrid,No,Si,No,No,No,No,0,"25.75543391822869, -100.1352433202642",
P-245,2022,Octubre-Diciembre,Colonia,Paseo de las Flores,Calle,Zurich,No,No,No,Si,No,No,0,"25.76283908701596, -100.13641348151923",
P-246,2022,Octubre-Diciembre,Colonia,Paseo de las Flores,Calle,Pamplona,No,No,No,Si,No,No,0,"25.76251756295859, -100.13948189389842",
P-247,2022,Octubre-Diciembre,Colonia,Paseo de las Palmas,Avenida,Palmas,No,Si,No,Si,No,No,0,"25.773644662318812, -100.26538940120929",
P-249,2022,Octubre-Diciembre,Colonia,Paseo de las Palmas,Avenida,Palmas,No,Si,No,No,No,No,0,"25.783164918767408, -100.26627841772249",
P-252,2022,Octubre-Diciembre,Colonia,Paseo de los Nogales,Calle,Paseo del Cedro,No,Si,No,No,No,No,0,"25.774077151287322, -100.24176988098469",
P-253,2022,Octubre-Diciembre,Colonia,Paseo de los Pinos,Calle,Atitlan,No,Si,No,No,No,No,0,"25.776841898190376, -100.24534776813478",
P-256,2022,Octubre-Diciembre,Colonia,Paseo Santa Rosa,Calle,Golondrinas,No,Si,No,No,No,No,0,"25.82098319884397, -100.22861800546748",
P-258,2022,Octubre-Diciembre,Colonia,Paseo Santa Rosa,Calle,Golondrinas,No,Si,No,No,No,No,0,"25.820922851691737, -100.22804811459973",
P-260,2022,Octubre-Diciembre,Colonia,Paseo Santa Rosa,Calle,Rio Pesqueria,No,Si,No,No,No,No,0,"25.818459507797982, -100.22802721583221",
P-261,2022,Octubre-Diciembre,Colonia,Paseo Santa Rosa,Calle,Rio Pesqueria,No,Si,No,No,No,No,0,"25.818459507797982, -100.22802721583221",
P-264,2022,Octubre-Diciembre,Colonia,San Miguel,Calle,Abasolo,No,No,No,No,No,Si,4,"25.712887376288773, -100.169620567461",
P-269,2022,Octubre-Diciembre,Colonia,Portal del Valle,Calle,Portal del Valle,No,Si,No,Si,No,No,0,"25.741190342440323, -100.13821173876853",
P-273,2022,Octubre-Diciembre,Colonia,Praderas Apodaca,Calle,Cartagena,No,Si,No,No,No,No,0,"25.771797894934764, -100.25791623284215",
P-278,2022,Octubre-Diciembre,Colonia,Prados de la Cieneguita,Calle,Liberia,Si,Si,Si,Si,No,No,0,"25.78392003533622, -100.2524384740888",
P-281,2022,Octubre-Diciembre,Colonia,Prados del Virrey,Calle,Perene,No,No,No,No,No,No,0,"25.79844112252178, -100.2661867527738",
P-283,2022,Octubre-Diciembre,Colonia,Los Treboles,Calle,Romero,No,Si,No,No,No,No,0,"25.762923911804297, -100.1454123382639",
P-291,2022,Octubre-Diciembre,Colonia,Pueblo Nuevo,Calle,Rios Salado,No,Si,No,Si,No,No,0,"25.76422582727921, -100.1692995923826",
P-292,2022,Octubre-Diciembre,Colonia,Quinta Colonial,Calle,David Alfaro,No,Si,Si,Si,No,No,0,"25.79911802327298, -100.21592482806693",
P-293,2022,Octubre-Diciembre,Colonia,Quinta Colonial,Calle,Pedro Guajardo,Si,No,No,No,No,No,0,"25.798379415056125, -100.21932596662884",
P-295,2022,Octubre-Diciembre,Colonia,Real Apodaca,Calle,Camino Charco Blanco,No,Si,No,No,No,No,0,"25.7272494578118, -100.15957450448806",
P-296,2022,Octubre-Diciembre,Colonia,Real Apodaca,Calle,Reyes Aragon,No,Si,No,No,No,No,0,"25.726647199124148, -100.15849998583155",
P-299,2022,Octubre-Diciembre,Colonia,Reforma,Calle,Ruperto Martinez,No,Si,No,Si,No,No,0,"25.737554619028764, -100.17074780652665",
P-304,2022,Octubre-Diciembre,Colonia,Golondrinas,Calle,Palmas,Si,Si,No,Si,No,No,0,"25.716183810851756, -100.18061300175376",
P-306,2022,Octubre-Diciembre,Colonia,Recidencial Palmas,Calle,Rio Nazas,Si,No,No,Si,No,No,0,"25.76251613107445, -100.24473126375777",
P-310,2022,Octubre-Diciembre,Colonia,Rincon de Huinala,Calle,Sabino,No,No,No,No,No,No,0,"25.73638729396754, -100.15791064497583",
P-311,2022,Octubre-Diciembre,Colonia,Rincon de Huinala,Calle,Roble,No,Si,No,Si,No,No,0,"25.73505356337133, -100.15921426256618",
P-314,2022,Octubre-Diciembre,Colonia,Rincon de la Gloria,Calle,De la Gloria,No,No,No,No,No,No,0,"25.735857718579087, -100.18071255644752",
P-316,2022,Octubre-Diciembre,Colonia,Rincon de Santa Rosa,Calle,Mandarina,No,No,No,No,No,No,0,"25.801527103961423, -100.22954614465827",
P-320,2022,Octubre-Diciembre,Colonia,Roberto Espinoza,Calle,Ecuatorianos,No,Si,No,Si,No,No,0,"25.724032285138883, -100.17766481103963",
P-321,2022,Octubre-Diciembre,Colonia,Roberto Espinoza,Calle,Uruguayos,No,No,No,No,No,No,0,"25.724912347371596, -100.17574496312133",
P-322,2022,Octubre-Diciembre,Colonia,Roberto Espinoza,Calle,Norteamericanos,Si,Si,No,Si,No,No,0,"25.726927583657933, -100.17506837587952",
P-324,2022,Octubre-Diciembre,Colonia,San Andres,Calle,Oaxaca,No,Si,No,No,No,No,0,"25.73942459599647, -100.1726658319039",
P-328,2022,Octubre-Diciembre,Colonia,San Isidro,Avenida,Rio Mississipi,No,Si,No,No,No,No,0,"25.759886488325453, -100.15458589133436",
P-329,2022,Octubre-Diciembre,Colonia,San Isidro,Calle,San Isidro,No,Si,Si,No,No,Si,2,"25.76016912018607, -100.1533024542935",
P-335,2022,Octubre-Diciembre,Colonia,Santa Fe,Calle,Telefonos,No,No,No,No,No,No,0,"25.72633155235996, -100.17301261205212",
P-336,2022,Octubre-Diciembre,Colonia,Santa Monica,Calle,Villa Canalizo,Si,Si,No,No,No,No,0,"25.736493618892737, -100.1627946156667",
P-337,2022,Octubre-Diciembre,Colonia,Santa rosa,Calle,Felix Lozano,No,Si,No,No,No,Si,2,"25.825131738421472, -100.22103705859645",
P-338,2022,Octubre-Diciembre,Colonia,Santa rosa,Calle,Benito Juarez,No,Si,No,No,No,Si,4,"25.827342684548313, -100.22257719189344",
P-340,2022,Octubre-Diciembre,Colonia,Teresita,Calle,21 de Marzo,No,Si,No,No,No,No,0,"25.791318340371024, -100.19136558830681",
P-343,2022,Octubre-Diciembre,Colonia,Unidad Habitacional Independencia,Calle,Allende,Si,Si,No,No,No,No,0,"25.73933667936281, -100.19264296860686",
P-344,2022,Octubre-Diciembre,Colonia,Valle de Apodaca,Calle,Atenas,Si,Si,No,No,No,No,0,"25.793972280462413, -100.25764001351668",
P-347,2022,Octubre-Diciembre,Colonia,Valle de Huinala,Calle,Independencia,No,Si,No,No,No,No,0,"25.742515189566248, -100.19843685147639",
P-351,2022,Octubre-Diciembre,Colonia,Valle de Huinala,Calle,Hidalgo,No,Si,No,No,No,No,0,"25.743585177597115, -100.1960822440356",
P-352,2022,Octubre-Diciembre,Colonia,Valle de Huinala,Calle,San Javier,No,Si,No,No,No,No,0,"25.743747048908773, -100.19390965475398",
P-360,2022,Octubre-Diciembre,Colonia,Valle de los Nogales,Calle,De Poanas,No,Si,No,Si,No,No,0,"25.793422020186544, -100.22993277480263",
P-362,2022,Octubre-Diciembre,Colonia,Valle de Salduero,Calle,Gijon,No,Si,No,No,No,No,0,"25.810091207287513, -100.22013494821839",
P-365,2022,Octubre-Diciembre,Colonia,Valle de Salduero,Calle,Manzanares,No,Si,No,No,No,No,0,"25.81220868983898, -100.2165559445362",
P-366,2022,Octubre-Diciembre,Colonia,Valle de San Andres,Calle,San Andres,No,Si,No,Si,No,No,0,"25.7978581763371, -100.24614540109835",
P-370,2022,Octubre-Diciembre,Colonia,Villa de San Carlos,Avenida,Villa de San Carlos,No,Si,Si,No,No,No,0,"25.73644833155054, -100.15523598510674",
P-371,2022,Octubre-Diciembre,Colonia,Villa de San Carlos,Calle,Villa de San Carlos,No,Si,No,No,No,No,0,"25.73572832070322, -100.15597627478121",
P-372,2022,Octubre-Diciembre,Colonia,Villa de San Carlos,Avenida,Villa de San Carlos,No,No,No,No,No,No,0,"25.73478888945889, -100.15651947037595",
P-373,2022,Octubre-Diciembre,Colonia,Mision San Miguel,Calle,Telefonos,Si,Si,Si,No,No,Si,2,"25.717863816947915, -100.17396525884374",
P-381,2022,Octubre-Diciembre,Fraccionamiento,Magnolias,Calle,Magnolias,No,Si,No,No,No,No,0,"25.77427049067337, -100.25480696036256",
P-382,2022,Octubre-Diciembre,Fraccionamiento,Mision de San Jose,Avenida,San Gabriel,No,Si,No,Si,No,No,0,"25.786343048129904, -100.23371008919752",
P-384,2022,Octubre-Diciembre,Fraccionamiento,Paseo de las Fuentes,Calle,Fuentes del Rey,Si,Si,No,Si,No,No,0,"25.706194621984075, -100.14620396099691",
P-385,2022,Octubre-Diciembre,Fraccionamiento,Privadas del Rey,Calle,Andalucia,No,Si,No,No,No,No,0,"25.798639349660725, -100.25413285327463",
P-389,2022,Octubre-Diciembre,Fraccionamiento,Privada Santa Rosa,Calle,Rios Bravo,No,Si,No,Si,No,Si,2,"25.805564707834034, -100.22788244934273",
P-390,2022,Octubre-Diciembre,Fraccionamiento,Privada Santa Rosa,Calle,Laguna Madre,No,Si,No,No,No,No,0,"25.808829838627002, -100.22661759817366",
P-391,2022,Octubre-Diciembre,Fraccionamiento,Privada Santa Rosa,Calle,Lago Bueno Aires,No,Si,No,No,No,No,0,"25.808761020694376, -100.22815316280442",
P-394,2022,Octubre-Diciembre,Fraccionamiento,Rincon de los Cristales,Calle,Mitla,No,Si,No,No,No,No,0,"25.716985272330103, -100.16989498903983",
P-397,2022,Octubre-Diciembre,Fraccionamiento,Valle de los Nogales,Calle,Del Mixteco,Si,Si,No,No,No,No,0,"25.7932255900631, -100.23277463775932",
P-7,2022,Octubre-Diciembre,Colonia,Amarantos,Calle,Ajedra,Si,Si,Si,Si,No,No,0,"25.814985367273906, -100.25519328706316",
P-9,2022,Octubre-Diciembre,Colonia,Amarantos,Calle,Silo,No,Si,No,Si,No,No,0,"25.824008151032956, -100.25664436202902",
P-12,2022,Octubre-Diciembre,Colonia,Quinta Colonial,Calle,Jose Luis Cuevas,No,Si,No,No,No,Si,2,"25.79960216462737, -100.21659618786857",
P-16,2022,Octubre-Diciembre,Colonia,Apodaca,Calle,Escobedo,No,Si,No,No,No,Si,4,"25.780814241895218, -100.1898106489446",
P-21,2022,Octubre-Diciembre,Colonia,Arboledas de Santa Rosa,Calle,Laurel,Si,Si,No,Si,No,No,0,"25.815059302207555, -100.24058983487534",
P-22,2022,Octubre-Diciembre,Colonia,Arboledas de Santa Rosa,Calle,Ebano,Si,Si,No,No,No,Si,2,"25.81508586209917, -100.2419483737498",
P-24,2022,Octubre-Diciembre,Colonia,Arboledas de Santa Rosa,Calle,Yuca,No,Si,No,No,No,No,0,"25.81339097358198, -100.24005551998475",
P-26,2022,Octubre-Diciembre,Colonia,Artemio Treviño,Calle,Clavel,No,Si,No,No,No,No,0,"25.83881194549339, -100.14760683110232",
P-29,2022,Octubre-Diciembre,Colonia,Balcones de Santa Rosa,Calle,Kilomanjaro,No,Si,No,No,No,No,0,"25.80318113427486, -100.22583238316442",
P-30,2022,Octubre-Diciembre,Colonia,Balcones de Santa Rosa,Calle,Cook,No,Si,No,No,No,Si,2,"25.800045503175784, -100.22741890978858",
P-31,2022,Octubre-Diciembre,Colonia,Balcones del Mezquital,Calle,Rugo,No,Si,No,No,No,No,0,"25.7532679494605, -100.2375094262163",
P-33,2022,Octubre-Diciembre,Colonia,Bosque Real,Calle,Chainis,No,Si,Si,Si,No,Si,2,"25.778256981853005, -100.24420772333215",
P-34,2022,Octubre-Diciembre,Colonia,Bosque Real,Calle,Oyamel,No,Si,No,Si,No,Si,2,"25.781967153209653, -100.24349262400048",
